Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000257093,DENND11,0.02198785973186602,-0.5051551174029258,1.0,0.028788061673728944,0.5051551174029258,1.0
ENSG00000228775,WEE2-AS1,0.0024430955257628913,-0.12182647785141931,1.0,0.0,0.12182647785141931,1.0
ENSG00000106028,SSBP1,0.07475872308834447,-0.024964938598831754,1.0,0.07356949094397397,0.024964938598831754,1.0
ENSG00000127364,TAS2R4,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000258227,CLEC5A,0.0019544764206103128,-0.38486088368521365,1.0,0.0,0.38486088368521365,1.0
ENSG00000237702,TRBV3-1,0.0009772382103051564,-1.1218264778514193,1.0,0.0,1.1218264778514193,1.0
ENSG00000211716,TRBV9,0.0009772382103051564,-1.1218264778514193,1.0,0.0,1.1218264778514193,1.0
ENSG00000275743,TRBV14,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000270672,MTRNR2L6,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000204983,PRSS1,0.006840667472136095,1.2001016170359424,1.0,0.0,-1.2001016170359424,1.0
ENSG00000275896,PRSS2,0.00537481015667836,-1.121826477851421,1.0,0.00959602055790965,1.121826477851421,1.0
ENSG00000211751,TRBC1,0.3234658476110068,-0.08881142062345782,1.0,0.34225806656544416,0.08881142062345782,1.0
ENSG00000211772,TRBC2,0.7598027085122592,-0.103162633586385,1.0,0.8156617474223201,0.103162633586385,1.0
ENSG00000106123,EPHB6,0.03029438451945985,-0.8169718963229995,1.0,0.05117877630885146,0.8169718963229995,1.0
ENSG00000165125,TRPV6,0.00537481015667836,-0.7067889785725772,1.0,0.0063973470386064326,0.7067889785725772,1.0
ENSG00000197993,KEL,0.020522002416408284,-0.7399558425077766,1.0,0.03198673519303216,0.7399558425077766,1.0
ENSG00000197448,GSTK1,0.1617329238055034,-0.1897305423532245,1.0,0.18232439060028333,0.1897305423532245,1.0
ENSG00000178826,TMEM139,0.0009772382103051564,-2.12182647785142,1.0,0.0031986735193032163,2.12182647785142,1.0
ENSG00000106144,CASP2,0.04446433856888462,-0.1832270225155641,1.0,0.04798010278954824,0.1832270225155641,1.0
ENSG00000188037,CLCN1,0.0019544764206103128,-0.38486088368521365,1.0,0.0,0.38486088368521365,1.0
ENSG00000159784,FAM131B,0.0019544764206103128,-0.38486088368521365,1.0,0.0,0.38486088368521365,1.0
ENSG00000232533,AC093673.1,0.00830652478759383,0.463136022869735,1.0,0.0031986735193032163,-0.463136022869735,1.0
ENSG00000159840,ZYX,0.19105007011465808,0.18000041097943198,1.0,0.16633102300376723,-0.18000041097943198,1.0
ENSG00000146904,EPHA1,0.011726858523661877,-0.8702877108554565,1.0,0.0191920411158193,0.8702877108554565,1.0
ENSG00000170379,TCAF2,0.017590287785492816,-0.08229811366478312,1.0,0.01599336759651608,0.08229811366478312,1.0
ENSG00000198420,TCAF1,0.006352048366983517,1.1005659434850275,1.0,0.0,-1.1005659434850275,1.0
ENSG00000213214,ARHGEF35,0.0024430955257628913,-0.12182647785141931,1.0,0.0,0.12182647785141931,1.0
ENSG00000244198,AC004889.1,0.012704096733967035,-1.121826477851421,1.0,0.02558938815442573,1.121826477851421,1.0
ENSG00000050327,ARHGEF5,0.011238239418509299,-0.7067889785725772,1.0,0.01599336759651608,0.7067889785725772,1.0
ENSG00000196511,TPK1,0.006840667472136095,-0.7998983829640585,1.0,0.00959602055790965,0.7998983829640585,1.0
ENSG00000174469,CNTNAP2,0.0034203337360680475,0.2932110214274237,1.0,0.0,-0.2932110214274237,1.0
ENSG00000273314,AC005229.4,0.0024430955257628913,-1.1218264778514202,1.0,0.0031986735193032163,1.1218264778514202,1.0
ENSG00000055130,CUL1,0.050327767830715554,0.2932110214274237,1.0,0.0383840822316386,-0.2932110214274237,1.0
ENSG00000106462,EZH2,0.03176024183491758,1.3376051407858762,1.0,0.00959602055790965,-1.3376051407858762,1.0
ENSG00000286180,AC073140.2,0.0009772382103051564,-2.12182647785142,1.0,0.0031986735193032163,2.12182647785142,1.0
ENSG00000286171,AC073140.1,0.0004886191051525782,-2.7067889785725763,1.0,0.0031986735193032163,2.7067889785725763,1.0
ENSG00000281189,GHET1,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000155660,PDIA4,0.103098631187194,0.6992033811032599,1.0,0.060774796866761106,-0.6992033811032599,1.0
ENSG00000197362,ZNF786,0.006840667472136095,-0.38486088368521454,1.0,0.0063973470386064326,0.38486088368521454,1.0
ENSG00000204947,ZNF425,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000197024,ZNF398,0.009772382103051565,-0.6363996506811782,1.0,0.012794694077212865,0.6363996506811782,1.0
