"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.48405193254374e-05,0.44949138438858,0.393,0.246,0.671293896576253,"1","MT-ND1"
7.09068289719213e-05,0.29387655741514,0.848,0.673,0.734098400346302,"1","RBP4"
7.15707276155526e-05,0.260547975076042,0.988,0.858,0.740971743003816,"1","APOA2"
7.36127189540599e-05,0.54600886637658,0.336,0.198,0.762112479331382,"1","DDX5"
7.5654441072062e-05,0.52734382226487,0.529,0.378,0.783250428419058,"1","ITIH4"
8.42610598493734e-05,0.319808158526836,0.807,0.671,0.872354752620563,"1","MT-ND4"
0.000111058840388336,0.730228889033545,0.32,0.198,1,"1","GGH"
0.000122399631416194,0.835860997892673,0.328,0.207,1,"1","NDUFS6"
0.000126553261835177,0.411857501720376,0.611,0.435,1,"1","ORM2"
0.000128915366168761,0.277940635678867,0.811,0.724,1,"1","APOC2"
0.00013987368870798,0.733553072626111,0.266,0.153,1,"1","ADI1"
0.00015620524219841,0.268212797098038,0.918,0.794,1,"1","APOC1"
0.000159684218163681,0.583976716575601,0.414,0.279,1,"1","PLG"
0.000171448086637526,0.892099011937933,0.258,0.152,1,"1","AP2M1"
0.00017586240447475,0.335635843201517,0.758,0.616,1,"1","SPP1"
0.000177866500705338,0.835515483571565,0.262,0.155,1,"1","PC"
0.000193835967951287,0.396182956763119,0.697,0.56,1,"1","PRAP1"
0.000200484607581821,0.71081973612225,0.332,0.215,1,"1","EIF5A"
0.000221665204316467,0.34150004919582,0.537,0.376,1,"1","AGT"
0.000229043512438672,0.66584136379946,0.258,0.148,1,"1","TLE5"
0.000237529393276563,0.592197223380569,0.291,0.174,1,"1","RRBP1"
0.00026186178588532,0.787592912339,0.287,0.177,1,"1","MT1M"
0.000274924370003586,0.461580085215874,0.377,0.241,1,"1","NDUFB9"
0.000298467134778697,0.467625932649477,0.414,0.279,1,"1","TGM2"
0.000340689049819545,0.358120439935581,0.549,0.384,1,"1","GATM"
0.000357344686109033,0.513587388684203,0.389,0.26,1,"1","TXN"
0.000375935536895036,0.865626800576742,0.258,0.158,1,"1","H19"
0.000386140878966053,0.519008513112348,0.471,0.348,1,"1","APOB"
0.000405560553668874,0.715221249853853,0.254,0.15,1,"1","RAMP1"
0.000413583726323294,0.568035172706579,0.287,0.172,1,"1","SCAND1"
0.000422746012255225,0.468499499155665,0.389,0.262,1,"1","PLIN2"
0.000425173749245348,0.41729372782544,0.373,0.244,1,"1","PLA2G2A"
0.000469630083990975,0.569692490569353,0.25,0.145,1,"1","PET100"
0.000568674274922839,0.631191354996433,0.287,0.179,1,"1","CAPNS1"
0.000630521230012094,0.522048967432399,0.279,0.169,1,"1","PSME2"
0.000657421829818977,0.559810405444848,0.41,0.289,1,"1","TMBIM6"
0.000684047109916653,0.281161280320778,0.877,0.831,1,"1","MT-ATP6"
0.000772276943010546,0.454319508203069,0.504,0.389,1,"1","A1BG"
0.000791106974627088,0.607939959926316,0.287,0.18,1,"1","SLC25A3"
0.000822693821705566,0.484203581903109,0.385,0.265,1,"1","TPI1"
0.000856104844374474,0.340051133689511,0.406,0.271,1,"1","STARD10"
0.000915619731253744,0.430708655893973,0.455,0.33,1,"1","CP"
0.000927485499483711,0.649386606221888,0.307,0.204,1,"1","OST4"
0.000989091734687973,0.600771959118579,0.348,0.241,1,"1","FIS1"
0.0010347871169999,0.45012096984081,0.385,0.265,1,"1","SERPINF1"
0.00107689318882681,0.411460201878723,0.328,0.212,1,"1","ETFB"
0.00119359027259842,0.59246817746924,0.25,0.153,1,"1","ASGR1"
0.0012127479013207,0.580701584542739,0.357,0.254,1,"1","ATP5MD"
0.0012816557967243,0.5588166426772,0.311,0.206,1,"1","HSPD1"
0.00135241080408224,0.590061479036578,0.32,0.217,1,"1","TMA7"
0.00136041808416413,0.476354482485227,0.254,0.156,1,"1","SERPIND1"
0.0013612538312336,0.5839767165756,0.279,0.179,1,"1","ACADVL"
