"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.64805002649414e-11,0.482001687343206,0.916,0.774,3.68767446689575e-07,"3","RPL3"
0.000481350627803015,0.477375181702393,0.327,0.22,1,"3","CLTB"
9.69704517317771e-06,0.472217656485306,0.571,0.426,0.135041051081673,"3","NEDD8"
0.00252446766335436,0.469909871421397,0.283,0.196,1,"3","FBL"
0.000430009990878307,0.468476234242148,0.301,0.194,1,"3","POLR2J"
7.03354011788871e-05,0.468061811304517,0.345,0.219,0.979490796817182,"3","SNHG29"
0.000479304417631163,0.467453079210722,0.451,0.336,1,"3","HSPA5"
2.17153760069329e-06,0.46699669863828,0.721,0.587,0.0302408326272547,"3","MIF"
0.004271552661393,0.465862607240103,0.354,0.267,1,"3","H3F3B"
8.83839032082486e-05,0.465019125560142,0.535,0.403,1,"3","MZT2B"
0.00172757132397562,0.463528957907185,0.332,0.233,1,"3","ATP5F1A"
1.61610572984663e-08,0.461643899078611,0.836,0.657,0.000225058883938441,"3","RPS16"
2.24743940943238e-09,0.459267440746704,0.823,0.639,3.12978412157553e-05,"3","RPL11"
0.000307517383783927,0.456856930529387,0.305,0.196,1,"3","TSPAN3"
3.4074818289313e-15,0.455371734579304,0.982,0.924,4.74525919496973e-11,"3","RPL13A"
0.00451437072127357,0.454628141207862,0.252,0.174,1,"3","C1QBP"
0.000391753109160789,0.453677436039429,0.288,0.184,1,"3","KPNB1"
9.39415009208848e-06,0.451236111306696,0.531,0.367,0.130822934182424,"3","CHCHD2"
1.19487155833003e-05,0.450567728150541,0.478,0.322,0.16639781321304,"3","H1FX"
2.67907793367546e-07,0.449302881293502,0.796,0.679,0.00373088393043644,"3","RPS9"
7.89510852989313e-10,0.447932757020518,0.898,0.758,1.09947281387292e-05,"3","RPS3"
0.00591021370136258,0.447556219052155,0.403,0.318,1,"3","NDUFB7"
0.00148652692771366,0.445857931580129,0.261,0.169,1,"3","CYCS"
0.00239071623635865,0.445223919246968,0.327,0.233,1,"3","LAMP1"
1.04238324045809e-07,0.442595144571129,0.717,0.527,0.00145162290066193,"3","TOMM7"
0.00563106670035052,0.442015865285735,0.305,0.225,1,"3","FXYD5"
1.59418314962898e-10,0.435210687380621,0.885,0.736,2.22005945417331e-06,"3","RPSA"
0.000282617947468018,0.435042648822293,0.478,0.352,1,"3","C7"
0.000995248680509591,0.432776041850349,0.372,0.262,1,"3","WDR1"
0.00286755463819457,0.432106318801932,0.279,0.191,1,"3","GSDMD"
0.00210315641216746,0.426749108632425,0.323,0.225,1,"3","TMEM160"
9.2991572181617e-06,0.425369199353729,0.558,0.38,0.12950006342012,"3","EIF3G"
6.46662436107518e-05,0.422154534555175,0.381,0.246,0.900542108523329,"3","SPTAN1"
0.0012048137318899,0.419862723047185,0.376,0.269,1,"3","PDIA6"
0.00615173570704581,0.418594976883984,0.394,0.31,1,"3","CD151"
