Feature,Normalized.Dispersion
ENSG00000127483,-0.5256678502898465
ENSG00000075151,1.3977801824299405
ENSG00000117298,-0.5593597392592188
ENSG00000231105,nan
ENSG00000142794,0.9125360959011608
ENSG00000162551,0.3662396762158348
ENSG00000076864,-0.708909180798166
ENSG00000090686,2.7152421768488115
ENSG00000187942,-1.7526379636816585
ENSG00000142798,-0.0006843745618944167
ENSG00000228397,nan
ENSG00000218510,1.6530802981591723
ENSG00000070831,-0.43818208687599874
ENSG00000285752,-1.690991618201869
ENSG00000230068,nan
ENSG00000162552,nan
ENSG00000285873,nan
ENSG00000184677,0.9537247878620088
ENSG00000173372,-0.19757756846318966
ENSG00000159189,0.24238086922993987
ENSG00000173369,1.377966061029521
ENSG00000133216,0.07918361877120436
ENSG00000004487,-1.0734163742708878
ENSG00000169641,4.820643079675786
ENSG00000179546,nan
ENSG00000261326,2.2287756092510302
ENSG00000125944,-2.4272368103061224
ENSG00000125945,1.8746039677218522
ENSG00000249087,-0.8078203338546787
ENSG00000204219,-0.358277308503352
ENSG00000088280,4.470894609571633
ENSG00000007968,-0.017869288462755414
ENSG00000235052,nan
ENSG00000117318,-0.9871889262688303
ENSG00000285802,nan
ENSG00000197880,-0.3499832519610807
ENSG00000142676,-1.5301143833951982
ENSG00000236810,-1.1974858525684942
ENSG00000011007,0.6636594451250517
ENSG00000057757,0.5225521952250151
ENSG00000011009,1.0059877192432813
ENSG00000117308,4.6880183084524685
ENSG00000117305,1.7434073040742748
ENSG00000179163,-0.3729990579354813
ENSG00000188822,2.135604655810209
ENSG00000189266,4.232902340380117
ENSG00000188529,-1.3654272933117018
ENSG00000142677,-1.5340351270369197
ENSG00000185436,0.19367349324181765
ENSG00000001460,-1.0216200635411505
ENSG00000001461,-1.5846255783578052
ENSG00000286061,1.7690323082603288
ENSG00000117602,1.0893597883145987
ENSG00000184454,nan
ENSG00000133226,6.258888139355307
ENSG00000169504,2.863189620517611
ENSG00000020633,-0.11849381985361628
ENSG00000117614,-2.0644675197993014
ENSG00000284602,nan
ENSG00000117616,0.12742602528118926
ENSG00000272432,nan
ENSG00000183726,1.558639136329185
ENSG00000188672,nan
ENSG00000204178,-0.9621803296890067
ENSG00000157978,15.67636318697541
ENSG00000225643,nan
ENSG00000117643,-0.11635236288927321
ENSG00000162430,2.643704204758228
ENSG00000228172,-2.688814722487973
ENSG00000117640,-0.9012201135090794
ENSG00000127423,nan
ENSG00000182749,-0.7497650093826695
ENSG00000117632,2.119813211858995
ENSG00000158006,-0.3368646513297101
ENSG00000158008,2.5136985924591895
ENSG00000158022,4.722743828541658
ENSG00000175087,-1.8430871236349078
ENSG00000197245,-1.480530963711187
ENSG00000142684,-1.1449186809364633
ENSG00000142675,-1.3306323976902594
ENSG00000130695,1.9351105621269233
ENSG00000142669,-1.2048903655141456
ENSG00000158062,0.6659782142861014
ENSG00000169442,-1.3296707585496845
ENSG00000176092,7.664270735731091
ENSG00000176083,12.38477484674587
ENSG00000131914,nan
ENSG00000117682,4.217889331774017
ENSG00000225891,nan
ENSG00000198830,-0.8046721499835385
ENSG00000117676,-0.18066577182783447
ENSG00000117713,1.1174464194456633
ENSG00000060642,0.4187413247763134
ENSG00000204160,0.2886241978837666
ENSG00000175793,2.920418435462413
ENSG00000142751,-1.2603585196051723
ENSG00000198746,-1.7581600721646302
ENSG00000090273,3.0214109028899876
ENSG00000175707,-0.8513290842260931
ENSG00000253368,0.3343535143593697
ENSG00000090020,1.2429894250093116
ENSG00000142784,-0.7405699658008679
ENSG00000186501,0.37912595630946816
ENSG00000142765,0.03177847425223673
ENSG00000142733,0.029677736522974913
ENSG00000142748,4.975583085348001
ENSG00000174950,1.6619444094717075
ENSG00000181773,1.0697114726193404
ENSG00000158195,-0.7486595533848669
ENSG00000237429,0.9837628910275351
