Feature
1,ENSG00000133980
2,ENSG00000273001
3,ENSG00000269194
4,ENSG00000005381
5,ENSG00000126259
6,ENSG00000176912
7,ENSG00000273026
8,ENSG00000226833
9,ENSG00000267383
10,ENSG00000261604
11,ENSG00000231437
12,ENSG00000100285
13,ENSG00000212978
14,ENSG00000261840
15,ENSG00000116039
16,ENSG00000259407
17,ENSG00000141391
18,ENSG00000011478
19,ENSG00000173338
20,ENSG00000273384
21,ENSG00000241288
22,ENSG00000214290
23,ENSG00000103184
24,ENSG00000273183
25,ENSG00000123999
26,ENSG00000215912
27,ENSG00000105376
28,ENSG00000255038
29,ENSG00000099960
30,ENSG00000286787
31,ENSG00000158023
32,ENSG00000186847
33,ENSG00000146151
34,ENSG00000162571
35,ENSG00000115718
36,ENSG00000256802
37,ENSG00000260886
38,ENSG00000158220
39,ENSG00000248540
40,ENSG00000283959
41,ENSG00000184005
42,ENSG00000272727
43,ENSG00000285159
44,ENSG00000099769
45,ENSG00000204860
46,ENSG00000165996
47,ENSG00000236481
48,ENSG00000267213
49,ENSG00000105948
50,ENSG00000278916
51,ENSG00000075886
52,ENSG00000276248
53,ENSG00000131944
54,ENSG00000120324
55,ENSG00000258227
56,ENSG00000267214
57,ENSG00000050730
58,ENSG00000171401
59,ENSG00000143340
60,ENSG00000278445
61,ENSG00000137819
62,ENSG00000223572
63,ENSG00000272087
64,ENSG00000142973
65,ENSG00000102003
66,ENSG00000253645
67,ENSG00000272004
68,ENSG00000133069
69,ENSG00000240401
70,ENSG00000267260
71,ENSG00000268751
72,ENSG00000271270
73,ENSG00000170482
74,ENSG00000215644
75,ENSG00000250673
76,ENSG00000237410
77,ENSG00000226124
78,ENSG00000186648
79,ENSG00000266921
80,ENSG00000180592
81,ENSG00000235994
82,ENSG00000066382
83,ENSG00000189430
84,ENSG00000164749
85,ENSG00000171234
86,ENSG00000285608
87,ENSG00000155026
88,ENSG00000254614
89,ENSG00000235513
90,ENSG00000260037
91,ENSG00000214922
92,ENSG00000257135
93,ENSG00000270100
94,ENSG00000270659
95,ENSG00000273702
96,ENSG00000267458
97,ENSG00000149925
98,ENSG00000155719
99,ENSG00000275367
100,ENSG00000233922
101,ENSG00000130940
102,ENSG00000078900
103,ENSG00000043591
104,ENSG00000273486
105,ENSG00000227268
106,ENSG00000007306
107,ENSG00000285830
108,ENSG00000213221
109,ENSG00000261136
110,ENSG00000132563
111,ENSG00000256690
112,ENSG00000278291
113,ENSG00000173486
114,ENSG00000203666
115,ENSG00000229891
116,ENSG00000163995
117,ENSG00000286445
118,ENSG00000275056
119,ENSG00000231177
120,ENSG00000154920
121,ENSG00000179051
122,ENSG00000211933
123,ENSG00000181350
124,ENSG00000156510
125,ENSG00000179743
126,ENSG00000163331
127,ENSG00000246273
128,ENSG00000163737
129,ENSG00000111885
130,ENSG00000179632
131,ENSG00000256574
132,ENSG00000198838
133,ENSG00000085760
134,ENSG00000248015
135,ENSG00000172062
136,ENSG00000088305
137,ENSG00000267469
138,ENSG00000243150
139,ENSG00000275902
140,ENSG00000150054
141,ENSG00000186020
142,ENSG00000150510
143,ENSG00000224220
144,ENSG00000287916
145,ENSG00000185475
146,ENSG00000172339
147,ENSG00000184845
148,ENSG00000263513
149,ENSG00000096654
150,ENSG00000153446
151,ENSG00000248445
152,ENSG00000250714
153,ENSG00000271781
154,ENSG00000186889
155,ENSG00000147614
156,ENSG00000152939
157,ENSG00000258430
158,ENSG00000115841
159,ENSG00000160201
160,ENSG00000213676
161,ENSG00000110048
162,ENSG00000261759
163,ENSG00000011426
164,ENSG00000205309
165,ENSG00000272668
166,ENSG00000151882
167,ENSG00000074590
168,ENSG00000126264
169,ENSG00000177427
170,ENSG00000170381
171,ENSG00000186235
172,ENSG00000254615
173,ENSG00000226179
174,ENSG00000254206
175,ENSG00000139155
176,ENSG00000113811
177,ENSG00000115946
178,ENSG00000228172
179,ENSG00000163812
180,ENSG00000214706
181,ENSG00000139625
182,ENSG00000184708
183,ENSG00000120948
184,ENSG00000168282
185,ENSG00000122121
186,ENSG00000166848
187,ENSG00000154655
188,ENSG00000172057
189,ENSG00000149646
190,ENSG00000196776
191,ENSG00000158604
192,ENSG00000158467
193,ENSG00000237988
194,ENSG00000115956
195,ENSG00000141448
196,ENSG00000115165
197,ENSG00000172840
198,ENSG00000015133
199,ENSG00000167637
200,ENSG00000139354
201,ENSG00000198933
202,ENSG00000130270
203,ENSG00000276968
204,ENSG00000257764
205,ENSG00000180257
206,ENSG00000129515
207,ENSG00000166529
208,ENSG00000187715
209,ENSG00000174516
210,ENSG00000254777
211,ENSG00000136381
212,ENSG00000243147
213,ENSG00000213614
214,ENSG00000239697
215,ENSG00000101558
216,ENSG00000143320
217,ENSG00000109762
218,ENSG00000155761
219,ENSG00000179476
220,ENSG00000235532
221,ENSG00000264745
222,ENSG00000217930
223,ENSG00000164776
224,ENSG00000160058
225,ENSG00000216895
226,ENSG00000204685
227,ENSG00000067113
228,ENSG00000137857
229,ENSG00000130768
230,ENSG00000171444
231,ENSG00000154764
232,ENSG00000079156
233,ENSG00000111371
234,ENSG00000101773
235,ENSG00000228748
236,ENSG00000141570
237,ENSG00000172789
238,ENSG00000224531
239,ENSG00000125944
240,ENSG00000058063
241,ENSG00000100612
242,ENSG00000168310
243,ENSG00000100632
244,ENSG00000109084
245,ENSG00000121898
246,ENSG00000068745
247,ENSG00000233117
248,ENSG00000164117
249,ENSG00000096433
250,ENSG00000141446
251,ENSG00000270096
252,ENSG00000257681
253,ENSG00000275835
254,ENSG00000132763
255,ENSG00000170515
256,ENSG00000272343
257,ENSG00000123338
258,ENSG00000166073
259,ENSG00000127481
260,ENSG00000161847
261,ENSG00000146147
262,ENSG00000230510
263,ENSG00000122390
264,ENSG00000162520
265,ENSG00000272795
266,ENSG00000122188
267,ENSG00000177842
268,ENSG00000167995
269,ENSG00000100307
270,ENSG00000171105
271,ENSG00000130723
272,ENSG00000151773
273,ENSG00000100399
274,ENSG00000255114
275,ENSG00000143870
276,ENSG00000085514
277,ENSG00000123843
278,ENSG00000273226
279,ENSG00000184988
280,ENSG00000188092
281,ENSG00000132639
282,ENSG00000055070
283,ENSG00000102362
