Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000155957,TMBIM4,0.08214885815698747,-0.08782246516713199,1.0,0.09602397534353875,0.2787986566414009,1.0,0.07485055708562843,-0.10670215799294791,1.0
ENSG00000090376,IRAK3,0.02370738859564068,-0.6645644590833193,0.9991286584980152,0.030864849217566024,0.362265479158717,1.0,0.04333453304957435,0.9041452242440453,0.8956637456010931
ENSG00000127311,HELB,0.012129361607071974,-0.015471620942447473,1.0,0.013717710763362678,0.49976900290865167,1.0,0.00787900600901352,-0.12282182335622416,1.0
ENSG00000155974,GRIP1,0.0011026692370065432,-0.14671615422069983,1.0,0.0,1.2367345970748573,1.0,0.0,1.462140677364931,1.0
ENSG00000111530,CAND1,0.057338800324340244,-0.14671615422070028,1.0,0.05830027074429138,0.06088476167543977,1.0,0.06697155107661491,0.286290841965513,1.0
ENSG00000127334,DYRK2,0.025361392451150492,-0.4250173167078044,1.0,0.024005993835884688,-0.03628389733155846,1.0,0.04333453304957435,0.8771781766437758,0.9410991972846894
ENSG00000255733,IFNG-AS1,0.004410676948026173,0.43824634650045624,1.0,0.0,-0.5002309970913492,1.0,0.00393950300450676,0.877178176643775,1.0
ENSG00000111537,IFNG,0.0011026692370065432,-0.14671615422069983,1.0,0.0,1.2367345970748573,1.0,0.0,1.462140677364931,1.0
ENSG00000111536,IL26,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000111554,MDM1,0.009372688514555617,0.11631825161309362,1.0,0.010288283072522008,0.5737695843524282,1.0,0.00393950300450676,-0.3452142446926736,1.0
ENSG00000251301,LINC02384,0.008821353896052346,0.03385609142112056,1.0,0.010288283072522008,0.6517720963537013,1.0,0.00393950300450676,-0.2748249168012755,1.0
ENSG00000273824,AC008033.3,0.0016540038555098147,-1.316641155663012,1.0,0.0034294276908406695,1.4997690029086508,1.0,0.00393950300450676,1.7251750831987254,1.0
ENSG00000127314,RAP1B,0.2095071550312432,0.03461361049386147,1.0,0.21605394452296217,0.07686326029646784,1.0,0.18909614421632445,-0.1326028441488103,1.0
ENSG00000247363,AC090061.1,0.0022053384740130864,-0.4097505600544942,1.0,0.0,0.23673459707485733,1.0,0.00393950300450676,1.7251750831987254,1.0
ENSG00000111581,NUP107,0.019296711647614505,-0.02118527213684107,1.0,0.017147138454203348,0.0491075938990857,1.0,0.019697515022533797,0.2745136741891603,1.0
ENSG00000175782,SLC35E3,0.01102669237006543,0.33871067294954127,1.0,0.0034294276908406695,-0.7632654029251427,1.0,0.011818509013520278,0.5876715594487898,1.0
ENSG00000135679,MDM2,0.06505748498338605,0.70370748972879,0.8173958509241016,0.037723704599247364,-0.6045676569060845,1.0,0.03939503004506759,-0.51583301630507,1.0
ENSG00000257181,AC025423.4,0.0005513346185032716,-0.7316786549418559,1.0,0.0,1.8216970977960134,1.0,0.0,2.047103178086087,1.0
ENSG00000135678,CPM,0.012680696225575246,-0.46864424910806246,1.0,0.017147138454203348,0.5993046764595658,1.0,0.01575801201802704,0.5110502778458779,1.0
