Feature
474,ENSG00000234949
475,ENSG00000278097
476,ENSG00000253251
477,ENSG00000182057
478,ENSG00000134317
479,ENSG00000273084
480,ENSG00000161800
481,ENSG00000224281
482,ENSG00000287808
483,ENSG00000182584
484,ENSG00000235899
485,ENSG00000121486
486,ENSG00000184984
487,ENSG00000086189
488,ENSG00000172954
489,ENSG00000113456
490,ENSG00000149089
491,ENSG00000167977
492,ENSG00000099840
493,ENSG00000269952
494,ENSG00000185798
495,ENSG00000162062
496,ENSG00000133773
497,ENSG00000240859
498,ENSG00000277150
499,ENSG00000272650
500,ENSG00000065328
501,ENSG00000249746
502,ENSG00000120075
503,ENSG00000273437
504,ENSG00000119514
505,ENSG00000198720
506,ENSG00000121481
507,ENSG00000228274
508,ENSG00000272872
509,ENSG00000158683
510,ENSG00000249684
511,ENSG00000170545
512,ENSG00000213967
513,ENSG00000287919
514,ENSG00000225450
515,ENSG00000231789
516,ENSG00000118193
517,ENSG00000286599
518,ENSG00000229124
519,ENSG00000012211
520,ENSG00000100596
521,ENSG00000111664
522,ENSG00000185753
523,ENSG00000104205
524,ENSG00000151304
525,ENSG00000117016
526,ENSG00000082497
527,ENSG00000198756
528,ENSG00000231131
529,ENSG00000181090
530,ENSG00000154642
531,ENSG00000198087
532,ENSG00000203279
533,ENSG00000113838
534,ENSG00000226812
535,ENSG00000147437
536,ENSG00000267698
537,ENSG00000130021
538,ENSG00000155850
539,ENSG00000189298
540,ENSG00000135521
541,ENSG00000224616
542,ENSG00000185019
543,ENSG00000155066
544,ENSG00000143171
545,ENSG00000161956
546,ENSG00000188761
547,ENSG00000132423
548,ENSG00000157456
549,ENSG00000184465
550,ENSG00000213221
551,ENSG00000121864
552,ENSG00000179152
553,ENSG00000078142
554,ENSG00000095574
555,ENSG00000240875
556,ENSG00000130234
557,ENSG00000188322
558,ENSG00000129295
559,ENSG00000186710
560,ENSG00000226251
561,ENSG00000272072
562,ENSG00000049769
563,ENSG00000115109
564,ENSG00000222033
565,ENSG00000137875
566,ENSG00000121152
567,ENSG00000125898
568,ENSG00000157800
569,ENSG00000285662
570,ENSG00000226711
571,ENSG00000140675
572,ENSG00000183475
573,ENSG00000170113
574,ENSG00000237126
575,ENSG00000198728
576,ENSG00000253731
577,ENSG00000139974
578,ENSG00000106952
579,ENSG00000171346
580,ENSG00000186564
581,ENSG00000213424
582,ENSG00000271380
583,ENSG00000271857
584,ENSG00000159398
585,ENSG00000175356
586,ENSG00000258474
587,ENSG00000213160
588,ENSG00000182983
589,ENSG00000160949
590,ENSG00000275764
591,ENSG00000185186
592,ENSG00000105793
593,ENSG00000136122
594,ENSG00000272109
595,ENSG00000101452
596,ENSG00000197021
597,ENSG00000227124
598,ENSG00000227403
599,ENSG00000137942
600,ENSG00000273382
601,ENSG00000273402
602,ENSG00000180884
603,ENSG00000228812
604,ENSG00000197208
605,ENSG00000198780
606,ENSG00000125510
607,ENSG00000271780
608,ENSG00000054179
609,ENSG00000160124
610,ENSG00000141497
611,ENSG00000175611
612,ENSG00000076685
613,ENSG00000162069
614,ENSG00000112303
615,ENSG00000178935
616,ENSG00000259877
617,ENSG00000164398
618,ENSG00000186891
619,ENSG00000130772
620,ENSG00000153086
621,ENSG00000148344
622,ENSG00000287928
623,ENSG00000165704
624,ENSG00000132669
625,ENSG00000227868
626,ENSG00000125895
627,ENSG00000162543
628,ENSG00000228794
629,ENSG00000260778
630,ENSG00000205611
631,ENSG00000170743
632,ENSG00000100711
633,ENSG00000174721
634,ENSG00000169994
635,ENSG00000129472
636,ENSG00000131931
637,ENSG00000238005
638,ENSG00000138134
639,ENSG00000183763
640,ENSG00000164941
641,ENSG00000227619
642,ENSG00000173013
643,ENSG00000102001
644,ENSG00000115339
645,ENSG00000148200
646,ENSG00000228784
647,ENSG00000226380
648,ENSG00000158089
649,ENSG00000122952
650,ENSG00000154639
651,ENSG00000285744
652,ENSG00000134259
653,ENSG00000226465
654,ENSG00000156502
655,ENSG00000261879
656,ENSG00000135773
657,ENSG00000078487
658,ENSG00000100206
659,ENSG00000117724
660,ENSG00000286303
661,ENSG00000146233
662,ENSG00000181656
663,ENSG00000103021
664,ENSG00000126775
665,ENSG00000149636
666,ENSG00000257595
667,ENSG00000151611
668,ENSG00000242861
669,ENSG00000162572
670,ENSG00000259884
671,ENSG00000120526
672,ENSG00000154102
673,ENSG00000182378
674,ENSG00000272735
675,ENSG00000143793
676,ENSG00000162600
677,ENSG00000259891
678,ENSG00000163214
679,ENSG00000251369
680,ENSG00000144481
681,ENSG00000197249
682,ENSG00000115507
683,ENSG00000147889
684,ENSG00000232412
685,ENSG00000143622
686,ENSG00000129910
687,ENSG00000059691
688,ENSG00000141449
689,ENSG00000064012
690,ENSG00000197558
691,ENSG00000171970
692,ENSG00000119938
693,ENSG00000179023
694,ENSG00000189430
695,ENSG00000197261
696,ENSG00000150527
697,ENSG00000087086
698,ENSG00000285517
699,ENSG00000173258
700,ENSG00000150456
701,ENSG00000162063
702,ENSG00000286214
703,ENSG00000234076
704,ENSG00000158874
705,ENSG00000159261
706,ENSG00000173681
707,ENSG00000270362
708,ENSG00000145244
709,ENSG00000177873
710,ENSG00000237424
711,ENSG00000111700
712,ENSG00000141161
713,ENSG00000065618
714,ENSG00000089505
715,ENSG00000140488
716,ENSG00000159208
717,ENSG00000176018
718,ENSG00000198435
719,ENSG00000235961
720,ENSG00000271784
721,ENSG00000167840
722,ENSG00000198742
723,ENSG00000186073
724,ENSG00000205084
725,ENSG00000135925
726,ENSG00000111344
727,ENSG00000164347
728,ENSG00000126787
729,ENSG00000240230
730,ENSG00000107897
731,ENSG00000128346
732,ENSG00000184185
733,ENSG00000145331
734,ENSG00000260588
735,ENSG00000180929
736,ENSG00000244184
737,ENSG00000139910
738,ENSG00000150048
739,ENSG00000184178
740,ENSG00000258168
741,ENSG00000120837
742,ENSG00000103313
743,ENSG00000182405
744,ENSG00000145375
745,ENSG00000133606
746,ENSG00000178917
747,ENSG00000271737
748,ENSG00000133131
749,ENSG00000269976
750,ENSG00000090889
751,ENSG00000185278
752,ENSG00000108474
753,ENSG00000075975
754,ENSG00000093009
755,ENSG00000152642
756,ENSG00000165124
757,ENSG00000163602
758,ENSG00000165449
759,ENSG00000135341
760,ENSG00000269713
761,ENSG00000230423
762,ENSG00000148153
763,ENSG00000069248
764,ENSG00000224848
765,ENSG00000157551
766,ENSG00000186212
767,ENSG00000165078
768,ENSG00000229043
769,ENSG00000113318
770,ENSG00000044090
771,ENSG00000205670
772,ENSG00000075702
773,ENSG00000176945
774,ENSG00000126243
775,ENSG00000268362
776,ENSG00000198046
777,ENSG00000213638
778,ENSG00000274828
779,ENSG00000212694
780,ENSG00000032742
781,ENSG00000118961
782,ENSG00000115368
783,ENSG00000150672
784,ENSG00000074410
785,ENSG00000144485
786,ENSG00000163743
787,ENSG00000117360
788,ENSG00000132016
789,ENSG00000204428
790,ENSG00000119392
791,ENSG00000216895
792,ENSG00000253339
793,ENSG00000142082
794,ENSG00000161036
795,ENSG00000186407
796,ENSG00000104611
797,ENSG00000134444
798,ENSG00000175324
799,ENSG00000164379
800,ENSG00000255760
801,ENSG00000221988
802,ENSG00000087842
803,ENSG00000130208
804,ENSG00000241106
805,ENSG00000173409
806,ENSG00000138018
807,ENSG00000198429
808,ENSG00000125148
809,ENSG00000197782
810,ENSG00000166452
811,ENSG00000130829
812,ENSG00000204947
813,ENSG00000127870
814,ENSG00000140743
815,ENSG00000258603
816,ENSG00000276007
817,ENSG00000139132
818,ENSG00000271811
819,ENSG00000196381
820,ENSG00000277117
821,ENSG00000185222
822,ENSG00000171560
823,ENSG00000168314
824,ENSG00000269463
825,ENSG00000102837
826,ENSG00000259343
827,ENSG00000173486
828,ENSG00000165966
829,ENSG00000274825
830,ENSG00000005108
831,ENSG00000184545
832,ENSG00000262533
833,ENSG00000153012
834,ENSG00000151136
835,ENSG00000174173
836,ENSG00000177302
837,ENSG00000166192
838,ENSG00000172840
839,ENSG00000173530
840,ENSG00000264112
841,ENSG00000095951
842,ENSG00000114062
843,ENSG00000171962
844,ENSG00000001629
845,ENSG00000153064
846,ENSG00000105011
847,ENSG00000136875
848,ENSG00000141858
849,ENSG00000198886
850,ENSG00000205085
851,ENSG00000272341
852,ENSG00000211892
853,ENSG00000090534
854,ENSG00000234722
855,ENSG00000164284
856,ENSG00000267123
857,ENSG00000261167
858,ENSG00000102349
859,ENSG00000274902
860,ENSG00000152413
861,ENSG00000271009
862,ENSG00000205609
863,ENSG00000163558
864,ENSG00000204314
865,ENSG00000160299
866,ENSG00000167397
867,ENSG00000166450
868,ENSG00000135537
869,ENSG00000170961
870,ENSG00000181588
871,ENSG00000138640
872,ENSG00000147121
873,ENSG00000206417
874,ENSG00000173432
875,ENSG00000074855
876,ENSG00000139734
877,ENSG00000143374
878,ENSG00000267198
879,ENSG00000267175
880,ENSG00000163170
881,ENSG00000175643
