Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000262097,LINC02185,0.0003262742795320955,-1.7015784838053971,0.6894042539448434,0.0010931704638478927,1.7558309368743998,0.6807719057115986,0.0,5.574698755534666,1.0
ENSG00000186260,MRTFB,0.0433944791777687,-0.3359290114887177,0.4941163674650259,0.054658523192394635,0.35144068179506593,0.43730604993287964,0.03725650282565156,0.6360993001988096,1.0
ENSG00000276564,AC130650.2,0.0003262742795320955,-0.7015784838053971,1.0,0.0,0.7558309368743998,1.0,0.0,6.1596612562558235,1.0
ENSG00000262454,MIR193BHG,0.01239842262221963,0.5838237350568498,0.5787802087884634,0.0065590227830873565,-0.7587422359553573,0.4071725131893941,0.03725650282565156,2.667808159926148,1.0
ENSG00000140694,PARN,0.03915291354385146,0.17289063411074235,0.8342684666206389,0.03388828437928467,-0.17490640068848595,0.840269906086518,0.03725650282565156,0.9117337428122374,1.0
ENSG00000103429,BFAR,0.06655995302454748,-0.06649250365840542,0.991259361679986,0.07105608015011303,0.12074495672740815,0.8749623323844217,0.0,-0.9171543407950082,1.0
ENSG00000069764,PLA2G10,0.002610194236256764,-0.11661598308424104,1.0,0.0021863409276957854,0.17086843615324376,1.0,0.0,3.7002296376185253,1.0
ENSG00000224712,NPIPA3,0.0016313713976604774,0.883384016915759,0.8478161178444223,0.0,-0.8291315638467562,0.8488459022277529,0.0,4.574698755534666,1.0
ENSG00000254852,NPIPA2,0.0003262742795320955,-0.7015784838053971,1.0,0.0,0.7558309368743998,1.0,0.0,6.1596612562558235,1.0
ENSG00000103512,NOMO1,0.11550109495436181,0.08359620340342788,0.8920897002257333,0.11041021684863717,-0.0474771521205013,1.0,0.03725650282565156,-0.6732287579089191,1.0
ENSG00000258354,AC138932.2,0.0003262742795320955,-1.7015784838053971,0.6894042539448434,0.0010931704638478927,1.7558309368743998,0.6807719057115986,0.0,5.574698755534666,1.0
ENSG00000183426,NPIPA1,0.019250182492393634,-1.2541195068341775,0.0006513982699105434,0.047006329945459384,1.3083719599031793,0.00033634218791632546,0.0,0.4731607290726041,1.0
ENSG00000179889,PDXDC1,0.15400145993914907,0.338627838589622,0.16014874799744497,0.1202487510232682,-0.3475986527810049,0.15214522460027452,0.14902601130260623,0.2942372779426883,1.0
ENSG00000157045,NTAN1,0.08058974704442759,-0.2709441294755357,0.4228633410844594,0.09947851221015823,0.325196582544538,0.30205751440975753,0.0,-1.2454802068805213,1.0
ENSG00000085721,RRN3,0.053508981843263664,0.050033886325208776,1.0,0.05137901180085096,-0.03424599375136861,1.0,0.03725650282565156,0.43174080169262385,1.0
ENSG00000183793,NPIPA5,0.0003262742795320955,-1.7015784838053971,0.6894042539448434,0.0010931704638478927,1.7558309368743998,0.6807719057115986,0.0,5.574698755534666,1.0
ENSG00000156968,MPV17L,0.06623367874501539,0.3269906683913728,0.5367043011978687,0.049192670873155174,-0.42104682520967884,0.39943124688460235,0.14902601130260623,1.5215874190751033,1.0
ENSG00000166780,BMERB1,0.02088155389005411,-0.5861012663854615,0.28377490759340784,0.03170194345158889,0.6403537194544642,0.2278406349077701,0.0,0.605072404578185,1.0
ENSG00000166783,MARF1,0.057750547477180905,-0.4352984184679496,0.17713425291319843,0.07980144386089616,0.4895508715369532,0.11457673305209579,0.0,-0.8118822976949494,1.0
ENSG00000072864,NDE1,0.011745874063155437,-0.5795879594267879,0.5235022710359657,0.017490727421566283,0.6338404124957906,0.4612951797829514,0.0,1.4317408016926239,1.0
ENSG00000280206,AC026401.3,0.004567839913449337,-1.602042810254484,0.03455563184842483,0.014211216030022605,1.6562952633234866,0.029681780792416065,0.0,2.352306334198219,1.0
ENSG00000133392,MYH11,0.064928581626887,-1.619964718251746,3.6911447798363314e-11,0.20005019488416437,1.5999127934259674,1.0305141153095798e-10,0.1862825141282578,1.1634231750520212,1.0
ENSG00000263335,AF001548.2,0.0009788228385962864,-2.286540984526554,0.09827679574336808,0.004372681855391571,1.7558309368744007,0.2668545087091294,0.03725650282565156,5.1596612562558235,1.0
ENSG00000133393,FOPNL,0.03915291354385146,-0.24214686516810158,0.6963792309651305,0.04263364809006782,0.11197474709967548,0.9452351634758811,0.14902601130260623,2.1596612562558217,1.0
ENSG00000103222,ABCC1,0.04274193061870451,-0.18074632050395678,0.8158023549724804,0.04809950040930728,0.19240159770288567,0.7720214374211193,0.03725650282565156,0.7002296376185253,1.0
ENSG00000091262,ABCC6,0.2685237320549146,0.7465173040527415,3.31860583789951e-06,0.15960288772179232,-0.7379836757885601,5.586111429495807e-06,0.14902601130260623,-0.44025158593130564,1.0
ENSG00000103226,NOMO3,0.0,-3.286540984526553,0.19611158471274462,0.0021863409276957854,3.340793437595556,0.18777933792497115,0.0,5.574698755534666,1.0
ENSG00000183889,AC138969.1,0.00652548559064191,-0.3092610610266382,1.0,0.007652193246935249,0.36351351409564003,0.8966503070316073,0.0,2.352306334198219,1.0
ENSG00000103489,XYLT1,0.00652548559064191,-0.6311891559139999,0.6774022319095133,0.009838534174631035,0.6854416089830027,0.5537072248599855,0.0,2.252770660647304,1.0
ENSG00000261448,AC109446.3,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000214940,NPIPA8,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000233024,NPIPA9,0.001305097118128382,-2.18700531097564,0.07449059222340917,0.0065590227830873565,2.2412577640446427,0.06567070242760627,0.0,3.7002296376185253,1.0
ENSG00000257527,AC126755.2,0.0009788228385962864,0.2984215161946029,1.0,0.0,-0.24416906312560016,1.0,0.0,5.1596612562558235,1.0
ENSG00000185164,NOMO2,0.000652548559064191,-0.11661598308424104,1.0,0.0,0.17086843615324376,1.0,0.0,5.574698755534666,1.0
ENSG00000134419,RPS15A,4.19001429775117,-0.49115591901215305,4.591243425486812e-10,5.96543122121795,0.5109951825764374,1.0561304861993457e-10,3.4275982599599435,-0.4607359606949135,1.0
ENSG00000170540,ARL6IP1,0.2029426018689634,0.2868891203269768,0.19065806327499563,0.16288239911333602,-0.31455839101699734,0.14157354908859435,0.2607955197795609,0.5672042189877422,1.0
ENSG00000157106,SMG1,0.08776778119413368,-0.2394727308697755,0.49191632223372495,0.10275802360170191,0.2329294042854957,0.47968227889716397,0.11176950847695467,0.6518666160571263,1.0
ENSG00000260352,AC092287.1,0.0003262742795320955,-1.7015784838053971,0.6894042539448434,0.0010931704638478927,1.7558309368743998,0.6807719057115986,0.0,5.574698755534666,1.0
ENSG00000170537,TMC7,0.001957645677192573,-1.701578483805398,0.16395354861745265,0.005465852319239463,1.340793437595556,0.41090061758255075,0.03725650282565156,4.574698755534666,1.0
ENSG00000261465,AC099518.4,0.0003262742795320955,-0.7015784838053971,1.0,0.0,0.7558309368743998,1.0,0.0,6.1596612562558235,1.0
ENSG00000261357,AC099518.2,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000167186,COQ7,0.022512925287714588,0.5208139375310505,0.4840294813792286,0.015304386493870498,-0.4665614844620469,0.509164317892921,0.0,0.7673438334770619,1.0
ENSG00000260430,AC099518.1,0.0009788228385962864,-0.7015784838053971,1.0,0.0010931704638478927,0.7558309368743998,1.0,0.0,4.83773316136846,1.0
ENSG00000278389,AC099518.6,0.000652548559064191,-1.7015784838053971,0.4941163674650259,0.0021863409276957854,1.7558309368743998,0.47968227889716397,0.0,4.83773316136846,1.0
ENSG00000205730,ITPRIPL2,0.06329721022922652,-0.6488370217334247,0.010523363322230249,0.10057168267400612,0.6802799038672238,0.006500713946126002,0.03725650282565156,-0.005245670419864901,1.0
ENSG00000261759,AC099518.5,0.001305097118128382,-1.3796503889180363,0.658978301791194,0.0032795113915436783,1.433902841987038,0.47526243852852573,0.0,4.1596612562558235,1.0
ENSG00000103528,SYT17,0.01011450266549496,1.7134590154734468,0.07206452237913331,0.0010931704638478927,-2.2885631824840535,0.023401649765850293,0.03725650282565156,3.1152671368973692,1.0
ENSG00000286790,AC010494.1,0.0003262742795320955,-0.7015784838053971,1.0,0.0,0.7558309368743998,1.0,0.0,6.1596612562558235,1.0
ENSG00000103534,TMC5,0.004567839913449337,-1.8821507294472193,0.004405769346211665,0.017490727421566283,1.936403182516222,0.0032322895507916906,0.0,2.2054649458689477,1.0
ENSG00000260592,AC130456.3,0.0003262742795320955,-2.286540984526553,0.37219135293999234,0.0021863409276957854,2.340793437595556,0.36017031206370076,0.0,5.1596612562558235,1.0
ENSG00000260934,AC130456.5,0.0,-2.701578483805397,0.4941163674650259,0.0010931704638478927,2.7558309368744,0.47968227889716397,0.0,6.1596612562558235,1.0
ENSG00000006007,GDE1,0.08907287831226207,-0.23290302092448067,0.4941163674650259,0.10713070545709348,0.2871554739934834,0.36369108412905476,0.0,-1.3794975548522088,1.0
ENSG00000103540,CCP110,0.01011450266549496,-0.6084690794139158,0.4941163674650259,0.015304386493870498,0.6627215324829194,0.47968227889716397,0.0,1.6360993001988096,1.0
ENSG00000103544,VPS35L,0.03360625079180583,-0.5861012663854623,0.13313544030216373,0.05137901180085096,0.6403537194544642,0.10438525517353502,0.0,-0.07874348306925594,1.0
ENSG00000276571,AC002550.2,0.0022839199567246684,-1.0235065786927597,0.5841679769002005,0.004372681855391571,1.0777590317617625,0.5657653212433734,0.0,3.5746987555346657,1.0
ENSG00000103550,KNOP1,0.029364685157888596,-0.28124668485704163,0.6894042539448434,0.03607462530698046,0.33549913792604436,0.5775477543546117,0.0,0.2054649458689477,1.0
ENSG00000174628,IQCK,0.008483131267834483,0.053309018358070226,1.0,0.007652193246935249,0.0009434347109316121,1.0,0.0,2.0721984150054835,1.0
ENSG00000261195,AC027130.1,0.0009788228385962864,0.2984215161946029,1.0,0.0,-0.24416906312560016,1.0,0.0,5.1596612562558235,1.0
