Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000138080,EMILIN1,0.602057599147597,0.8969454379492923,1.0,0.2981547178479365,-0.8969454379492923,1.0
ENSG00000138030,KHK,0.3615863460656895,0.3317093420721462,1.0,0.26088537811694446,-0.3317093420721462,1.0
ENSG00000138028,CGREF1,0.08970557716848587,-0.26129047771442826,1.0,0.07453867946198413,0.26129047771442826,1.0
ENSG00000143994,ABHD1,0.0025127612652236938,-3.700712135620231,1.0,0.0,3.700712135620231,1.0
ENSG00000138073,PREB,0.17488818405956907,-0.30009140911026133,1.0,0.1863466986549603,0.30009140911026133,1.0
ENSG00000163792,TCF23,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000138074,SLC5A6,0.1698626615291217,0.6579057685963123,1.0,0.07453867946198413,-0.6579057685963123,1.0
ENSG00000138085,ATRAID,0.15553992231734665,0.5310181502955529,1.0,0.07453867946198413,-0.5310181502955529,1.0
ENSG00000084774,CAD,0.11106404792288727,0.046056633576333716,1.0,0.07453867946198413,-0.046056633576333716,1.0
ENSG00000115194,SLC30A3,0.0025127612652236938,-3.700712135620231,1.0,0.0,3.700712135620231,1.0
ENSG00000138100,TRIM54,0.010302321187417144,-1.7678263314787674,1.0,0.0,1.7678263314787674,1.0
ENSG00000163794,UCN,0.008794664428282929,-1.990218752815215,1.0,0.0,1.990218752815215,1.0
ENSG00000115204,MPV17,0.1050334208863504,-0.44933732055817677,1.0,0.11180801919297619,0.44933732055817677,1.0
ENSG00000115207,GTF3C2,0.07513156183018845,-0.9313250637616477,1.0,0.11180801919297619,0.9313250637616477,1.0
ENSG00000234072,AC074117.1,0.0065331792895816036,-2.405256252094059,1.0,0.0,2.405256252094059,1.0
ENSG00000115211,EIF2B4,0.13191996642424392,0.878775235034774,1.0,0.037269339730992064,-0.878775235034774,1.0
ENSG00000115234,SNX17,0.2960032770433511,-0.278723846165128,1.0,0.33542405757892857,0.278723846165128,1.0
ENSG00000163795,ZNF513,0.05301926269621994,0.5677767003056715,1.0,0.0,-0.5677767003056715,1.0
ENSG00000115241,PPM1G,0.16634479575780853,0.6277588051339031,1.0,0.07453867946198413,-0.6277588051339031,1.0
ENSG00000115216,NRBP1,0.17740094532479278,-0.016505444335491504,1.0,0.14907735892396826,0.016505444335491504,1.0
ENSG00000157992,KRTCAP3,0.007538283795671081,-2.2059474438706523,1.0,0.0,2.2059474438706523,1.0
ENSG00000138002,IFT172,0.01658422435047638,-1.0940545637997552,1.0,0.0,1.0940545637997552,1.0
ENSG00000115226,FNDC4,0.12086381685725966,1.7527455819724338,1.0,0.0,-1.7527455819724338,1.0
ENSG00000084734,GCKR,0.05678840459405548,-0.9185577676877696,1.0,0.07453867946198413,0.9185577676877696,1.0
ENSG00000243943,ZNF512,0.029148030676594848,-0.28977903467412336,1.0,0.0,0.28977903467412336,1.0
ENSG00000176714,CCDC121,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000198522,GPN1,0.049250120798384395,-1.5380919348011521,1.0,0.11180801919297619,1.5380919348011521,1.0
ENSG00000119760,SUPT7L,0.06759327803451737,0.9166718427933027,1.0,0.0,-0.9166718427933027,1.0
ENSG00000163798,SLC4A1AP,0.03166079194181854,-1.171459067485363,1.0,0.037269339730992064,1.171459067485363,1.0
ENSG00000243147,MRPL33,0.13594038444860182,0.33704278637518703,1.0,0.07453867946198413,-0.33704278637518703,1.0
ENSG00000171174,RBKS,0.03341972482747513,-1.6790170645209117,1.0,0.07453867946198413,1.6790170645209117,1.0
ENSG00000158019,BABAM2,0.07739304696888977,0.11131927364684602,1.0,0.037269339730992064,-0.11131927364684602,1.0
ENSG00000075426,FOSL2,0.1206125407307373,-0.5721787653748485,1.0,0.14907735892396826,0.5721787653748485,1.0
ENSG00000270640,AC104695.4,0.0007538283795671081,-5.160143754257527,1.0,0.0,5.160143754257527,1.0
ENSG00000270210,AC104695.3,0.0002512761265223694,-6.160143754257527,1.0,0.0,6.160143754257527,1.0
ENSG00000163803,PLB1,0.006281903163059235,-2.4597040361164355,1.0,0.0,2.4597040361164355,1.0
ENSG00000226833,AC092164.1,0.0017589328856565856,-4.160143754257527,1.0,0.0,4.160143754257527,1.0
ENSG00000213639,PPP1CB,0.22539468549056532,-0.34957211951638145,1.0,0.26088537811694446,0.34957211951638145,1.0
ENSG00000163806,SPDYA,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000273233,AC097724.1,0.0007538283795671081,-5.160143754257527,1.0,0.0,5.160143754257527,1.0
ENSG00000171103,TRMT61B,0.02437378427266983,-0.5454339101423198,1.0,0.0,0.5454339101423198,1.0
ENSG00000163811,WDR43,0.09950534610285827,-0.5271485571145709,1.0,0.11180801919297619,0.5271485571145709,1.0
ENSG00000189350,TOGARAM2,0.0017589328856565856,-4.160143754257527,1.0,0.0,4.160143754257527,1.0
ENSG00000115295,CLIP4,0.07111114380583053,-1.0103966347528464,1.0,0.11180801919297619,1.0103966347528464,1.0
ENSG00000119801,YPEL5,0.14900674302776504,0.4692128658220813,1.0,0.07453867946198413,-0.4692128658220813,1.0
ENSG00000213626,LBH,0.09774641321720169,-0.5528134405079177,1.0,0.11180801919297619,0.5528134405079177,1.0
ENSG00000235997,LINC01936,0.0007538283795671081,-5.160143754257527,1.0,0.0,5.160143754257527,1.0
ENSG00000172954,LCLAT1,0.030906963562251432,-0.20594744387065234,1.0,0.0,0.20594744387065234,1.0
ENSG00000158089,GALNT14,0.002764037391746063,-3.575181253536371,1.0,0.0,3.575181253536371,1.0
ENSG00000214711,CAPN14,0.0007538283795671081,-5.160143754257527,1.0,0.0,5.160143754257527,1.0
ENSG00000013016,EHD3,0.021609746880923767,-0.7172002584087993,1.0,0.0,0.7172002584087993,1.0
ENSG00000158125,XDH,0.0459835311535936,-0.6365817982005155,1.0,0.037269339730992064,0.6365817982005155,1.0
ENSG00000277893,SRD5A2,0.02085591850135666,-0.7678263314787674,1.0,0.0,0.7678263314787674,1.0
ENSG00000273165,AL121652.1,0.0017589328856565856,-4.160143754257527,1.0,0.0,4.160143754257527,1.0
ENSG00000162959,MEMO1,0.007035731542626342,-2.3021627591299563,1.0,0.0,2.3021627591299563,1.0
ENSG00000162961,DPY30,0.08744409202978454,0.2869394719521239,1.0,0.037269339730992064,-0.2869394719521239,1.0
ENSG00000021574,SPAST,0.012815082452640838,-1.4597040361164355,1.0,0.0,1.4597040361164355,1.0
ENSG00000152683,SLC30A6,0.03593248609269882,0.009781247184784903,1.0,0.0,-0.009781247184784903,1.0
ENSG00000091106,NLRC4,0.0050255225304473876,-2.7678263314787674,1.0,0.0,2.7678263314787674,1.0
ENSG00000119820,YIPF4,0.11056149566984252,-0.6974370035873703,1.0,0.14907735892396826,0.6974370035873703,1.0
ENSG00000115760,BIRC6,0.07161369605887527,-0.5852349182002952,1.0,0.07453867946198413,0.5852349182002952,1.0
ENSG00000276334,AL133243.2,0.0002512761265223694,-6.160143754257527,1.0,0.0,6.160143754257527,1.0
ENSG00000276517,AL133243.3,0.004271694150880279,-3.9902187528152155,1.0,0.037269339730992064,3.9902187528152155,1.0
ENSG00000274159,AL133243.1,0.0002512761265223694,-6.160143754257527,1.0,0.0,6.160143754257527,1.0
ENSG00000018699,TTC27,0.024876336525714568,-1.5162875644828033,1.0,0.037269339730992064,1.5162875644828033,1.0
ENSG00000049323,LTBP1,0.0934747190663214,-0.20207443472344666,1.0,0.07453867946198413,0.20207443472344666,1.0
ENSG00000152689,RASGRP3,0.03718886672531067,-1.5259377345165226,1.0,0.07453867946198413,1.5259377345165226,1.0
ENSG00000119812,FAM98A,0.07010603929974106,0.9691392626874387,1.0,0.0,-0.9691392626874387,1.0
ENSG00000228262,LINC01320,0.013317634705685576,-1.405256252094059,1.0,0.0,1.405256252094059,1.0
ENSG00000260025,CRIM1-DT,0.010051045060894775,-2.802591749639445,1.0,0.037269339730992064,2.802591749639445,1.0
ENSG00000150938,CRIM1,0.10880256278418594,-0.9835550225342051,1.0,0.1863466986549603,0.9835550225342051,1.0
ENSG00000171055,FEZ2,0.04899884467186203,-0.5454339101423202,1.0,0.037269339730992064,0.5454339101423202,1.0
ENSG00000205221,VIT,0.002010209012178955,-3.990218752815215,1.0,0.0,3.990218752815215,1.0
ENSG00000115808,STRN,0.025630164905281676,-1.47364322707431,1.0,0.037269339730992064,1.47364322707431,1.0
ENSG00000008869,HEATR5B,0.03844524735792251,-0.8933572135626275,1.0,0.037269339730992064,0.8933572135626275,1.0
ENSG00000152133,GPATCH11,0.007035731542626342,-3.3021627591299567,1.0,0.037269339730992064,3.3021627591299567,1.0
ENSG00000055332,EIF2AK2,0.04221438925575805,-1.3442268186965003,1.0,0.07453867946198413,1.3442268186965003,1.0
ENSG00000218739,CEBPZOS,0.034927381586609345,-1.6158232380337183,1.0,0.07453867946198413,1.6158232380337183,1.0
ENSG00000115816,CEBPZ,0.03744014285183304,0.06867493623835319,1.0,0.0,-0.06867493623835319,1.0
ENSG00000272054,AC007390.2,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000003509,NDUFAF7,0.02864547842355011,-1.899616204034309,1.0,0.07453867946198413,1.899616204034309,1.0
ENSG00000115825,PRKD3,0.029148030676594848,-1.2897790346741238,1.0,0.037269339730992064,1.2897790346741238,1.0
ENSG00000115828,QPCT,0.00804083604871582,-2.1157496348990747,1.0,0.0,2.1157496348990747,1.0
ENSG00000236213,AC006369.1,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000163171,CDC42EP3,0.042968217635325164,0.26612100044456977,1.0,0.0,-0.26612100044456977,1.0
ENSG00000115841,RMDN2,0.00829211217523819,-2.072680913007188,1.0,0.0,2.072680913007188,1.0
ENSG00000138061,CYP1B1,0.07965453210759109,0.15273920102682714,1.0,0.037269339730992064,-0.15273920102682714,1.0
ENSG00000232973,CYP1B1-AS1,0.0037691418978355404,-3.160143754257528,1.0,0.0,3.160143754257528,1.0
ENSG00000119787,ATL2,0.04824501629229492,0.4323132830105525,1.0,0.0,-0.4323132830105525,1.0
ENSG00000287313,AC016995.1,0.0002512761265223694,-6.160143754257527,1.0,0.0,6.160143754257527,1.0
ENSG00000143889,HNRNPLL,0.05226543431665283,-1.0377471228978021,1.0,0.07453867946198413,1.0377471228978021,1.0
ENSG00000143891,GALM,0.062065203251025235,-1.2059474438706528,1.0,0.11180801919297619,1.2059474438706528,1.0
ENSG00000115875,SRSF7,0.18569305750003096,-1.0881939123785132,1.0,0.3726933973099206,1.0881939123785132,1.0
ENSG00000152147,GEMIN6,0.04472715052098175,-1.2612904777144283,1.0,0.07453867946198413,1.2612904777144283,1.0
ENSG00000163214,DHX57,0.01206125407307373,-1.5454339101423198,1.0,0.0,1.5454339101423198,1.0
ENSG00000188010,MORN2,0.05653712846753311,-0.33996479184234074,1.0,0.037269339730992064,0.33996479184234074,1.0
ENSG00000214694,ARHGEF33,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000269210,AC019171.1,0.0005025522530447388,-5.575181253536371,1.0,0.0,5.575181253536371,1.0
ENSG00000115904,SOS1,0.034676105460086974,-1.041202681534021,1.0,0.037269339730992064,1.041202681534021,1.0
ENSG00000229692,SOS1-IT1,0.0010051045060894776,-4.8382156593701655,1.0,0.0,4.8382156593701655,1.0
ENSG00000011566,MAP4K3,0.04271694150880279,-1.3272537400927864,1.0,0.07453867946198413,1.3272537400927864,1.0
ENSG00000273035,AC007684.2,0.0007538283795671081,-5.160143754257527,1.0,0.0,5.160143754257527,1.0
ENSG00000231312,MAP4K3-DT,0.030153135182684324,-0.2412805169829335,1.0,0.0,0.2412805169829335,1.0
ENSG00000152154,TMEM178A,0.011558701820028992,-1.6055549025798905,1.0,0.0,1.6055549025798905,1.0
ENSG00000138050,THUMPD2,0.018343157236132963,-0.950690388628578,1.0,0.0,0.950690388628578,1.0
ENSG00000183023,SLC8A1,0.01608167209743164,-1.1377759412290738,1.0,0.0,1.1377759412290738,1.0
ENSG00000287255,AC007877.1,0.0015076567591342162,-4.3527888321999235,1.0,0.0,4.3527888321999235,1.0
ENSG00000234362,LINC01914,0.0022614851387013244,-3.8382156593701655,1.0,0.0,3.8382156593701655,1.0
ENSG00000162878,PKDCC,0.04397332214141464,-1.7007121356202313,1.0,0.11180801919297619,1.7007121356202313,1.0
ENSG00000143924,EML4,0.13267379480381103,-0.9203747642011064,1.0,0.22361603838595237,0.9203747642011064,1.0
ENSG00000115944,COX7A2L,0.13418145156294525,-0.09674867296901901,1.0,0.11180801919297619,0.09674867296901901,1.0
ENSG00000057935,MTA3,0.03945035186401199,-0.8563630060804255,1.0,0.037269339730992064,0.8563630060804255,1.0
ENSG00000162881,OXER1,0.008794664428282929,-2.9902187528152155,1.0,0.037269339730992064,2.9902187528152155,1.0
ENSG00000162882,HAAO,0.14372994437079528,-0.31968052038798556,1.0,0.14907735892396826,0.31968052038798556,1.0
