Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000204439,C6orf47,0.12053764026582418,-0.12375823695390897,0.8408536720167135,0.13126628719783207,0.12375823695390897,0.8408536720167135
ENSG00000204438,GPANK1,0.1982756836256673,-0.21554047509061514,0.6105496212646495,0.23023690056127688,0.21554047509061514,0.6105496212646495
ENSG00000204435,CSNK2B,0.9136403747684934,0.09855100452011156,0.835592024585632,0.8532308667859084,-0.09855100452011156,0.835592024585632
ENSG00000240053,LY6G5B,0.4079063623488398,0.03892126864240497,0.9911674985528067,0.3969242493839208,-0.03892126864240497,0.9911674985528067
ENSG00000204428,LY6G5C,0.050660747358100014,0.3807009130130048,0.5501578338920611,0.0385464494152364,-0.3807009130130048,0.5501578338920611
ENSG00000204427,ABHD16A,0.4480855757707812,0.09339844353683247,0.863551457788924,0.4198437598470343,-0.09339844353683247,0.863551457788924
ENSG00000255552,LY6G6E,0.000873461161346552,-0.25401462290525245,1.0,0.0010417959301415242,0.25401462290525245,1.0
ENSG00000244355,LY6G6D,0.001746922322693104,1.3309478778159036,0.7727342726334806,0.0,-1.3309478778159036,0.7727342726334806
ENSG00000204420,MPIG6B,0.003493844645386208,0.48295097126095676,0.8854007897534593,0.0020835918602830484,-0.48295097126095676,0.8854007897534593
ENSG00000213722,DDAH2,1.470035134546247,-0.06381520589925094,0.9097491935856913,1.5366489969587485,0.06381520589925094,0.9097491935856913
ENSG00000213719,CLIC1,3.1296113411046957,-0.5538767764390291,0.014195677611231371,4.595361847854264,0.5538767764390291,0.014195677611232568
ENSG00000204410,MSH5,0.25592412027453976,-0.24416683694890362,0.5126932811668397,0.3031626156711836,0.24416683694890362,0.5126932811668397
ENSG00000228727,SAPCD1,0.11529687329774486,-0.6985780744872665,0.02190960931151133,0.18752326742547437,0.6985780744872665,0.02190960931151133
ENSG00000204396,VWA7,0.06987689290772416,0.15509804241648784,0.8562001548234804,0.06250775580849145,-0.15509804241648784,0.8562001548234804
ENSG00000204394,VARS,0.4314898137051967,0.18947545186302484,0.6461445159308141,0.37817192264137334,-0.18947545186302484,0.6461445159308141
ENSG00000204392,LSM2,0.5590151432617932,-0.09222540504341481,0.8441730987455395,0.595907272040952,0.09222540504341481,0.8441730987455395
ENSG00000204390,HSPA1L,0.027077296001743113,0.7459853770947493,0.36095001224572526,0.015626938952122863,-0.7459853770947493,0.36095001224572526
ENSG00000204389,HSPA1A,1.1162833642008934,0.38730582647094014,0.16931805013581747,0.8532308667859084,-0.38730582647094014,0.16931805013581747
ENSG00000204388,HSPA1B,0.9590603551585141,-0.3381531914976623,0.23701418204879623,1.2126504626847343,0.3381531914976623,0.23701418204879623
ENSG00000204387,SNHG32,1.5538874060355161,0.3501215424472943,0.19676634267733295,1.2189012382655835,-0.3501215424472943,0.19676634267733295
