Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000145734,BDP1,0.5833845831159263,-0.22498497644138493,0.7574886584346431,0.7218016184704028,0.20375293433187658,0.782780260488405,0.6460620689678043,-0.04690432386236176,0.980868362394331,0.6737161114247038,0.03659912478713345,1.0
ENSG00000131844,MCCC2,0.18477305301536456,-1.0173828460395755,0.004223456833004462,0.276463638772626,-0.3910929302485815,0.4175781063370515,0.49451664538276374,1.0222062824799056,1.8891997646975274e-05,0.27095104481210913,-0.289768035266726,1.0
ENSG00000164326,CARTPT,0.0,-0.24949267867846814,1.0,0.0013618898461705711,0.3144152323960263,1.0,0.002658691641842816,1.43045917719164,0.5416795897607671,0.0,1.8395149816782412,1.0
ENSG00000131711,MAP1B,1.1667691662318527,0.007149625245734398,1.0,1.4667553643257052,0.5535590180217999,0.05912923488772593,0.7869727259854734,-0.799818500491678,0.001031285527681873,1.5744452603946884,0.47028117201252173,0.7497999520499359
ENSG00000049883,PTCD2,0.1328705100335206,0.12901894457526097,0.9198246367679542,0.11712252677066913,-0.13341220200048642,0.9871363400464341,0.1342639279130622,0.16919386421090188,0.7769422189791473,0.08787601453365702,-0.4373252236805838,1.0
ENSG00000178175,ZNF366,0.041522034385475186,-0.8229595405617958,0.20852489455831424,0.10622740800130456,1.1370692908365139,0.004631489655120399,0.047856449553170685,-0.7132342826774924,0.10383474216820222,0.07323001211138085,0.22213100326470725,1.0
ENSG00000083312,TNPO1,1.5923700186829732,-0.040655567233486956,1.0,1.6601437224819264,0.04482608997604931,1.0,1.616484518240432,-0.014567574171062692,1.0,1.625706268872655,-0.00479320117613824,1.0
ENSG00000157107,FCHO2,0.5771562779581051,-0.1806538023504708,0.8305988448222561,0.6700498043159211,0.11350253847003078,0.9397205496136097,0.6846130977745251,0.16498041272246333,0.6539119646973576,0.41008806782373275,-0.6562699314849648,0.8533949269493379
ENSG00000157111,TMEM171,0.014532712034916314,-0.6070446832965519,0.6334477624564939,0.010895118769364569,-1.2526253603278663,0.13644008139153938,0.03988037462764223,1.6297679854150466,0.0023228026041106466,0.01464600242227617,-0.09908447365761575,1.0
ENSG00000251493,FOXD1,0.022837118912011352,0.5281148999850833,0.741158872360095,0.010895118769364569,-0.8848935758273795,0.4807849128562104,0.023928224776585343,0.7011067671353084,0.43017004879754306,0.007323001211138085,-0.40841253176534575,1.0
ENSG00000145741,BTF3,0.18062084957681704,-0.19094049632335608,0.848072829609612,0.21245481600260913,0.12253611945218612,0.9578165200766743,0.21003663970558245,0.097683700067285,0.8588706942516194,0.16842902785617594,-0.22657420877953172,1.0
ENSG00000164331,ANKRA2,0.336328478522349,-0.2887818097925259,0.6587870288069474,0.4044812843126597,0.055151172290835326,1.0,0.4094385128437936,0.08353670283740833,0.8651785426463953,0.46867207751283746,0.2769202939855391,1.0
ENSG00000164338,UTP15,0.08096796705167661,-0.3951701338741036,0.6183325682302677,0.10622740800130456,0.09463402451611724,1.0,0.11698243224108389,0.32123010743688196,0.4890414153663764,0.07323001211138085,-0.3875539268676804,1.0
ENSG00000214944,ARHGEF28,0.11418559456005675,-1.4589460443074187,3.409578458101631e-05,0.19202646831005055,-0.7057626495416032,0.04292579743354853,0.433366737620379,1.2502762703838886,1.9638323656068655e-07,0.36615006055690424,0.4812731874027949,0.8479011685442265
