Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000223638,RFPL4A,0.009244342589167695,3.1149923986814603,0.06691389532189158,0.0012685076733045706,-0.8459398938398612,0.8865141640757135,0.0,-2.0308674237175834,0.29129370269962157
ENSG00000179873,NLRP11,0.0036977370356670774,2.1149923986814603,0.5208185986724084,0.0012685076733045706,0.15406010616013788,1.0,0.0,-1.2235125016599788,0.8264834971626048
ENSG00000173572,NLRP13,0.0,-0.05493260276085188,1.0,0.0012685076733045706,0.739022606881294,1.0,0.0012894038105561443,0.7764874983400212,1.0
ENSG00000179709,NLRP8,0.0,0.5300298979603042,1.0,0.0012685076733045706,1.739022606881294,0.8193633872308071,0.0,-0.22351250165997882,1.0
ENSG00000142409,ZNF787,0.4991944998150555,-0.12760167045908521,0.88837251202394,0.4833014235290414,-0.2227073761909888,0.78050419050242,0.6098880023930562,0.3165025930072025,0.28652027115236306
ENSG00000167685,ZNF444,0.332796333210037,-0.37313623853148803,0.443613244103069,0.3704042406049346,-0.20832759599900808,0.8193633872308071,0.4951310632535594,0.4795057605828894,0.07648147941850655
ENSG00000197213,ZSCAN5B,0.0,-0.05493260276085188,1.0,0.0025370153466091412,2.32398510760245,0.5564162929701166,0.0,-0.8084750023811349,0.7730298748414586
ENSG00000267710,EDDM13,0.0,0.5300298979603042,1.0,0.0,-0.26097739311870605,1.0,0.0012894038105561443,1.7764874983400212,0.6105598215225169
ENSG00000018869,ZNF582,0.020337553696168926,0.2570114035538875,0.9559327151767364,0.0215646304461777,0.38538565226659305,0.8924295985247653,0.014183441916117586,-0.4965309960663955,0.6204116636657093
ENSG00000198440,ZNF583,0.12572305921268065,0.2810023501203891,0.6773895278169791,0.11289718292410678,0.07100436643257924,1.0,0.09541588198115468,-0.29847455934120104,0.5511928603025538
ENSG00000198046,ZNF667,0.08504795182034279,0.4699089055227321,0.48495767201310774,0.07357344505166509,0.19540090154103718,0.9182803958781527,0.05028674861168962,-0.6158299244387391,0.17745189041075962
ENSG00000196263,ZNF471,0.06840813515984094,-0.0800235837236829,0.9979691119369694,0.08372150643810165,0.3621683014903381,0.7008598840843105,0.06318078671725107,-0.28009603002634664,0.6289287777200405
ENSG00000196867,ZFP28,0.16085156105151788,-0.20036304228241653,0.8125272292226541,0.21310928911516785,0.41880285445629317,0.4007063950456504,0.15859666869840575,-0.26931619127310347,0.5448372438610017
ENSG00000197016,ZNF470,0.06101266108850678,-0.3367035711762325,0.7019587984067868,0.0989435985177565,0.739022606881294,0.13403873257259347,0.05802317147502649,-0.5073054676605699,0.30039558844840075
ENSG00000197951,ZNF71,0.12572305921268065,0.17094880465547524,0.8597374008478235,0.12811927500376163,0.24152294741047742,0.8348856095396158,0.09670528579171082,-0.3849759243540949,0.4026362568555532
ENSG00000268182,SMIM17,0.022186422214002466,2.230469616101396,0.013160933147816847,0.0038055230199137116,-1.3484402343690451,0.3846485955829447,0.005157615242224577,-0.9015844067726162,0.504756035435068
ENSG00000127903,ZNF835,0.020337553696168926,-0.2773250240973004,0.8597374008478235,0.026638661139395982,0.19845422551859127,0.9732971167802976,0.025788076211122883,0.12441080176032848,0.9417509786060176
ENSG00000198300,PEG3,0.09799003144517755,0.036989886680186324,1.0,0.13192479802367532,0.7950566417956217,0.05108187539415596,0.06060197909613878,-0.9423307491159258,0.009762158889169065
ENSG00000131864,USP29,0.0,0.5300298979603042,1.0,0.0012685076733045706,1.739022606881294,0.8193633872308071,0.0,-0.22351250165997882,1.0
ENSG00000141946,ZIM3,0.0,0.5300298979603042,1.0,0.0012685076733045706,1.739022606881294,0.8193633872308071,0.0,-0.22351250165997882,1.0
ENSG00000258873,DUXA,0.0018488685178335387,1.5300298979603042,0.76559620017586,0.0012685076733045706,0.739022606881294,1.0,0.0,-0.8084750023811349,1.0
ENSG00000083844,ZNF264,0.30691217396036746,0.04336947085095133,1.0,0.31078437995961977,0.07791076723434176,0.9812027188261991,0.286247645943464,-0.1091131289228926,0.8623163697313451
ENSG00000105146,AURKC,0.01848868517833539,-0.4368032381044973,0.7307391034647975,0.029175676486005123,0.4170945119939313,0.8193633872308071,0.02449867240056674,0.010952751977043818,1.0
ENSG00000204524,ZNF805,0.1756425091941862,0.16662516709678243,0.8263358419202639,0.16236898218298504,0.008782875903400988,1.0,0.15214964964562502,-0.13604966040963928,0.8169283886698658
ENSG00000197714,ZNF460,0.9096433107741011,0.09934834506204046,0.8735587346492096,0.844826110420844,-0.05311157823754081,1.0,0.8535853225881674,-0.029312292553863,1.0
ENSG00000178229,ZNF543,0.04991944998150555,-0.33504052195358813,0.7088440112923778,0.06596239901183766,0.20015652074959212,0.9259001177537128,0.06318078671725107,0.09841559322738336,0.9235072316200192
ENSG00000131845,ZNF304,0.09614116292734401,-0.4562951651426199,0.4527872099422526,0.12685076733045705,0.05738408674846385,1.0,0.14054501535061972,0.300459369172029,0.47829921410638093
ENSG00000152433,ZNF547,0.05361718701717262,-0.22129098918297307,0.8597374008478235,0.06849941435844681,0.27245480696236823,0.86024339867851,0.05931257528558263,-0.06124107276110191,1.0
ENSG00000188785,ZNF548,0.34204067579920466,0.6221054828586827,0.06446576003845998,0.2372109349079547,-0.14518039401932992,0.9216342737947073,0.2075940134995392,-0.4266943190305921,0.2048806969559678
ENSG00000186272,ZNF17,0.0813502147846757,-0.17778935054638634,0.8782470860623367,0.10274912153767021,0.3152148979747178,0.7316079146994631,0.08381124768614938,-0.1563983058014422,0.8164666728011245
ENSG00000186230,ZNF749,0.0998388999630111,-0.3820973460143624,0.57897601339572,0.11036016757749763,-0.24448927033013712,0.8193633872308071,0.15343905345618117,0.5336309744438577,0.12074635014653548
ENSG00000178201,VN1R1,0.022186422214002466,-0.017457897342190165,1.0,0.026638661139395982,0.3404732303910194,0.9105937609069104,0.02063046096889831,-0.2235125016599797,0.8726340877962414
ENSG00000197128,ZNF772,0.10538550551651171,-0.37354033935660347,0.5762800311984615,0.14714689010333018,0.30560657828759563,0.7105868607516659,0.12894038105561442,-0.008244514756912569,1.0
ENSG00000105136,ZNF419,0.04991944998150555,0.5824973178544388,0.4816896640444557,0.03171269183261426,-0.36789259703521715,0.831265494387551,0.03610330669557204,-0.09345196109560572,0.9750995231488523
ENSG00000121406,ZNF549,0.1386651388375154,0.32674629957156043,0.7000212639100616,0.1293877826770662,0.2160697684355628,0.9182803958781527,0.09283707436004239,-0.5094213737463589,0.35455263498886724
ENSG00000251369,ZNF550,0.11832758514134648,-0.5297513303651131,0.2998472387562585,0.18393361262916272,0.35899155743036326,0.542803679656556,0.16117547631951804,0.03952190417381507,0.9983051989340741
ENSG00000083817,ZNF416,0.03697737035667078,-0.3255801927045221,0.7605596011043395,0.04820329158557368,0.1664438306159708,0.9592491529480759,0.04770794099057734,0.1417719624217657,0.8941301088132031
ENSG00000171649,ZIK1,0.04622171294583847,-0.35449288461976103,0.7456630879704995,0.06215687599192395,0.2129537952137066,0.9246209249715364,0.05931257528558263,0.10225765952177746,0.9226408869913194
ENSG00000183647,ZNF530,0.025884159249669542,-0.17778935054638634,0.9304043100265358,0.034249707179223404,0.3764525274965864,0.8505962620446609,0.027077480021679028,-0.1563983058014422,0.8990878294346779
ENSG00000213762,ZNF134,0.2662370665680296,0.16304452808760117,0.8006428362120044,0.24609048862108668,0.00650291774628009,1.0,0.2308032820895498,-0.13680086846664818,0.7968106913390167
ENSG00000121417,ZNF211,0.15345608698018373,-0.20177399109012395,0.8186778747201692,0.19535018168890386,0.3147072940144393,0.6439272178276124,0.1598860725089619,-0.15254598030583555,0.7786520947321922
ENSG00000180532,ZSCAN4,0.0,-0.7918981969270593,0.8597374008478235,0.0038055230199137116,1.739022606881293,0.5727380771330516,0.0012894038105561443,-0.22351250165997882,1.0
ENSG00000204519,ZNF551,0.10168776848084463,-0.3905356345452917,0.5368606254017851,0.0989435985177565,-0.5194390691626758,0.3232024797069635,0.1714907068039672,0.7764874983400212,0.011681750806408308
ENSG00000179909,ZNF154,0.19413119437252158,0.014776369050551796,1.0,0.21184078144186327,0.2184506934300927,0.8193633872308071,0.17406951442507948,-0.22880680132949172,0.6084739356823015
ENSG00000083814,ZNF671,0.21816648510435757,0.07611950703716897,0.9612029841532649,0.23594242723465012,0.2746898113456768,0.7451193080997887,0.17922712966730406,-0.34689491716526133,0.4061862242573565
ENSG00000152443,ZNF776,0.1663981666050185,-0.2475776807032486,0.7335472988599334,0.18773913564907643,-0.03049355942871035,1.0,0.2101728211206515,0.23317269497735627,0.566823400578181
ENSG00000083828,ZNF586,0.5971845312602331,-0.09590438381715904,0.9449649780529968,0.6126892062061076,-0.05635967351023441,1.0,0.6653323662469705,0.13408310537717538,0.7324375226454953
ENSG00000178935,ZNF552,0.1756425091941862,-0.9751200209828288,0.0036487482765524427,0.2486275039676958,-0.4333414400124356,0.33610575682952526,0.4487125260735382,1.033746165669656,1.832045449739227e-05
ENSG00000269343,ZNF587B,0.5676026349748964,-0.45348197925112765,0.2522694628087544,0.6976792203175138,-0.08432729318452153,0.9743951369572745,0.8600323416409482,0.4153579533145277,0.11456707268157779
ENSG00000204514,ZNF814,0.025884159249669542,0.5789394984412493,0.6563466594218138,0.02283313811948227,0.3430939305501548,0.9406367173860415,0.012894038105561442,-0.8084750023811349,0.3947189766042625
ENSG00000152454,ZNF256,0.05916379257067324,-0.20693569620590235,0.8632148735300967,0.06976792203175138,0.10343403309016974,1.0,0.06962780577003179,0.0984155932273838,0.9320470320199706
ENSG00000177025,C19orf18,0.042523975910171395,0.07059827932300689,1.0,0.04186075321905083,0.01913052607402932,1.0,0.04126092193779662,-0.012008396466267612,1.0
ENSG00000166704,ZNF606,0.1663981666050185,-0.6764209795071228,0.08652051053984926,0.2587755653541324,0.16111486369408823,0.8972811479214315,0.277221819269571,0.3268038562542861,0.33517192317485206
ENSG00000152467,ZSCAN1,0.011093211107001233,0.4304942244093892,0.8886751277038621,0.011416569059741135,0.4759882010475005,0.9172519111032601,0.006447019052780721,-0.6385500009388227,0.6163777881856
ENSG00000176293,ZNF135,0.10908324255217879,0.07936848895073867,0.9732740094982912,0.13192479802367532,0.5584503612394727,0.24703358734624012,0.07607482482281251,-0.6741739106695439,0.06921810637542439
ENSG00000121413,ZSCAN18,0.8190487534002576,0.4852419762134653,0.13776516284143756,0.7040217586840366,0.20691198842587266,0.78050419050242,0.4641853718002119,-0.6919983425652263,0.00709034403848217
ENSG00000181894,ZNF329,0.12757192773051418,-0.21720403165973012,0.793086013605916,0.15602644381646216,0.19337303018496366,0.8772812053192733,0.143123822971732,-0.008614616870455283,1.0
ENSG00000171606,ZNF274,0.22741082769352527,0.1179039941013631,0.88837251202394,0.215646304461777,0.012216878935309428,1.0,0.20501520587842692,-0.10125675160898062,0.8847894882463064
ENSG00000198131,ZNF544,0.36237822949537357,-0.0934709888390024,0.9578137482032821,0.3374230410990158,-0.2690597394165646,0.6955036342176286,0.438397295589089,0.335247044103957,0.27395402254243756
ENSG00000278129,ZNF8,0.16824703512285202,-0.17040982018078843,0.8554611140761119,0.21184078144186327,0.33044012973974946,0.5927539445475325,0.1689118991828549,-0.19592666998807928,0.6892723710819837
ENSG00000142396,ERVK3-1,0.34204067579920466,-0.1206358498116824,0.9122766774993674,0.38816334803119856,0.14624906899123702,0.9009853963573842,0.35716485552405197,-0.047085934275711505,0.97857113834532
ENSG00000182318,ZSCAN22,0.01663981666050185,-0.5055940117704179,0.7131499650685963,0.02537015346609141,0.22444943405153595,0.9692469177595059,0.025788076211122883,0.26191432551026317,0.8034104817349997
ENSG00000121410,A1BG,0.007395474071334155,-0.39596952059592017,0.8965388701610404,0.012685076733045706,0.49801450737749864,0.9182803958781527,0.010315230484449154,0.039521904173814626,1.0
ENSG00000174586,ZNF497,0.01479094814266831,-1.0279655551605833,0.218060661089825,0.029175676486005123,0.07605759415886482,1.0,0.037392710506128184,0.6833780939485399,0.2893175642897718
ENSG00000152475,ZNF837,0.022186422214002466,-0.4133865736733293,0.765108204718535,0.036786722525832545,0.6015190831313593,0.5728645566291377,0.025788076211122883,-0.22351250165997882,0.8357487217791543
ENSG00000269855,RNF225,0.0018488685178335387,0.20810180307294068,1.0,0.0025370153466091412,0.32398510760245003,1.0,0.0025788076211122886,0.36144999906117725,1.0
ENSG00000171574,ZNF584,0.11278097958784586,0.10918677700025414,0.9298251356452623,0.12304524431054334,0.33136463796804794,0.669225698383016,0.08767945911781781,-0.4278710001661654,0.3157748096685917
ENSG00000131849,ZNF132,0.09244342589167694,-0.3597871842892735,0.6054261514374977,0.11543419827071592,0.053131197309357336,1.0,0.125072169623946,0.2414502229505473,0.6105598215225169
ENSG00000249471,ZNF324B,0.08689682033817632,-0.13293511476212583,0.9396703031784451,0.10909165990419306,0.3617871403148345,0.6599635620182209,0.08381124768614938,-0.24520757275929794,0.6518158520448636
ENSG00000083812,ZNF324,0.16454929808718496,0.0560987096278911,0.9875095473516099,0.16236898218298504,0.029150673597362786,1.0,0.15601786107729346,-0.060959488874018586,0.9607895359000771
ENSG00000083838,ZNF446,0.10168776848084463,-0.08887993468419042,0.9972372182814526,0.10909165990419306,0.04241475033122866,1.0,0.10959932389727225,0.053005133537436855,0.971652776079217
ENSG00000083807,SLC27A5,0.11093211107001233,-0.1974442472286051,0.8489107332524581,0.13573032104358904,0.21778570377052509,0.8373506450639566,0.12120395819227756,-0.04597431610779168,1.0
ENSG00000119574,ZBTB45,0.19228232585468802,-0.17778935054638634,0.8385447488533712,0.21310928911516785,0.01578073133429081,1.0,0.2243562630367691,0.13494146925249773,0.7807335387584514
ENSG00000130726,TRIM28,0.9835980514874426,0.047893582137379515,0.9729876349890689,0.9260106015123365,-0.08152308247345941,0.9761006439159744,0.9773680884015573,0.041804649967935203,0.9519943077993892
ENSG00000130724,CHMP2A,1.2202532217701356,-0.18361268188587648,0.7718079529614799,1.2520170735516112,-0.15888407288393497,0.8634132501543831,1.5214964964562503,0.29578022055395975,0.30383646990785457
