Feature
1,ENSG00000196748
2,ENSG00000188828
3,ENSG00000198670
4,ENSG00000256162
5,ENSG00000179902
6,ENSG00000138823
7,ENSG00000185689
8,ENSG00000156284
9,ENSG00000204010
10,ENSG00000178217
11,ENSG00000168505
12,ENSG00000221843
13,ENSG00000271271
14,ENSG00000179930
15,ENSG00000178172
16,ENSG00000006047
17,ENSG00000131096
18,ENSG00000122674
19,ENSG00000171401
20,ENSG00000187033
21,ENSG00000236981
22,ENSG00000140675
23,ENSG00000073598
24,ENSG00000188784
25,ENSG00000130701
26,ENSG00000268320
27,ENSG00000197893
28,ENSG00000205838
29,ENSG00000174448
30,ENSG00000184697
31,ENSG00000086570
32,ENSG00000284824
33,ENSG00000120088
34,ENSG00000135413
35,ENSG00000197921
36,ENSG00000135638
37,ENSG00000232040
38,ENSG00000164604
39,ENSG00000128322
40,ENSG00000123561
41,ENSG00000184012
42,ENSG00000112038
43,ENSG00000143355
44,ENSG00000165509
45,ENSG00000226690
46,ENSG00000101349
47,ENSG00000164049
48,ENSG00000154611
49,ENSG00000138472
50,ENSG00000203943
51,ENSG00000186603
52,ENSG00000113303
53,ENSG00000140832
54,ENSG00000121314
55,ENSG00000188931
56,ENSG00000244474
57,ENSG00000164112
58,ENSG00000147509
59,ENSG00000144908
60,ENSG00000144034
61,ENSG00000139656
62,ENSG00000170231
63,ENSG00000113905
64,ENSG00000115255
65,ENSG00000229453
66,ENSG00000234560
67,ENSG00000163293
68,ENSG00000137440
69,ENSG00000159915
70,ENSG00000164796
71,ENSG00000158578
72,ENSG00000123388
73,ENSG00000204019
74,ENSG00000139540
75,ENSG00000100558
76,ENSG00000189325
77,ENSG00000203952
78,ENSG00000120324
79,ENSG00000188959
80,ENSG00000203942
81,ENSG00000183454
82,ENSG00000153347
83,ENSG00000189433
84,ENSG00000170689
85,ENSG00000187527
86,ENSG00000135917
87,ENSG00000175344
88,ENSG00000187848
89,ENSG00000146700
90,ENSG00000143882
91,ENSG00000154914
92,ENSG00000241935
93,ENSG00000237110
94,ENSG00000164744
95,ENSG00000184454
96,ENSG00000180525
97,ENSG00000283597
98,ENSG00000162069
99,ENSG00000108813
100,ENSG00000171014
101,ENSG00000150873
102,ENSG00000043355
103,ENSG00000183690
104,ENSG00000161609
105,ENSG00000198797
106,ENSG00000181284
107,ENSG00000183303
108,ENSG00000100151
109,ENSG00000168658
110,ENSG00000137709
111,ENSG00000078579
112,ENSG00000178828
113,ENSG00000185860
114,ENSG00000089250
115,ENSG00000144410
116,ENSG00000109674
117,ENSG00000070601
118,ENSG00000033122
119,ENSG00000117308
120,ENSG00000123473
121,ENSG00000164749
122,ENSG00000132623
123,ENSG00000187783
124,ENSG00000159184
125,ENSG00000184860
126,ENSG00000118997
127,ENSG00000080031
128,ENSG00000160188
129,ENSG00000172410
130,ENSG00000183840
131,ENSG00000138379
