Feature,Normalized.Dispersion
ENSG00000173846,3.6810294469743314
ENSG00000188396,-0.15743672981493056
ENSG00000222009,3.931492647819051
ENSG00000117425,-0.41064994350163314
ENSG00000070785,-1.258145523033039
ENSG00000126107,-1.6221856199400768
ENSG00000126088,-0.04680757100875292
ENSG00000162415,1.465337776385423
ENSG00000186603,-3.6958173308052364
ENSG00000132781,0.7322496907404918
ENSG00000132773,-0.2693722207212048
ENSG00000070759,0.2538584948274451
ENSG00000280670,-1.4015907910461232
ENSG00000132763,-0.815001943644253
ENSG00000117448,-0.3305040033164213
ENSG00000132780,1.4952398668968674
ENSG00000159588,-1.154781920566031
ENSG00000159592,-0.5377198919871726
ENSG00000159596,-1.2534296239509066
ENSG00000197429,1.30096141062349
ENSG00000086015,-0.24060904790957274
ENSG00000117461,3.9190949404184203
ENSG00000117472,12.195903122300079
ENSG00000250719,nan
ENSG00000085998,-0.3632508034051003
ENSG00000171357,1.966461659488826
ENSG00000085999,0.31549268316648943
ENSG00000132128,0.7823781074064439
ENSG00000117481,-0.08180462498286035
ENSG00000117480,-2.2724172389236275
ENSG00000197587,-0.5594631183013448
ENSG00000282881,nan
ENSG00000079277,0.3388850354301765
ENSG00000142961,-0.3481976713496389
ENSG00000123472,-0.7890030549165054
ENSG00000186118,0.3678541238397326
ENSG00000159658,-1.0741684689508946
ENSG00000142973,-0.7033212580403224
ENSG00000187048,-1.8636923913455063
ENSG00000186377,-0.9000077905145768
ENSG00000186160,nan
ENSG00000162366,18.484311360651557
ENSG00000123473,-2.9363236625375304
ENSG00000162368,-0.028134607188778964
ENSG00000186790,-1.676598606311179
ENSG00000186564,-0.8938731209388389
ENSG00000269113,-1.1251874613049844
ENSG00000117834,-1.6816483126240307
ENSG00000132122,0.11965166072422062
ENSG00000186094,-0.1568460091750182
ENSG00000162373,-0.4530007860284891
ENSG00000162374,2.548611169644404
ENSG00000185104,-1.5166327348633089
ENSG00000123080,2.0390556125684807
ENSG00000123091,-0.3189209376349133
ENSG00000085831,0.791270812576475
ENSG00000085832,-0.7052810081002157
ENSG00000117859,-0.5744077614836258
ENSG00000078618,-0.1292213376079332
ENSG00000169213,2.080509230819822
ENSG00000117862,-0.1618473037666278
ENSG00000198841,-0.04508948659673612
ENSG00000134717,-1.5640476027432355
ENSG00000157077,0.13410180917901443
ENSG00000154222,0.9918077332914178
ENSG00000085840,-1.7826384525187027
ENSG00000134748,-0.5681550406325567
ENSG00000134744,-0.3940199526771566
ENSG00000116157,5.635269401763809
ENSG00000182183,1.2540840578576118
ENSG00000162377,-0.8183151555389541
ENSG00000162378,0.28424086357526024
ENSG00000203995,1.7319686946583888
ENSG00000121310,1.18553393800336
ENSG00000116171,-1.6166716021696883
ENSG00000174348,3.3561623727117245
ENSG00000157184,-0.3121201819574572
ENSG00000162384,-0.3512583945697737
ENSG00000157193,-1.207360163386864
ENSG00000143006,nan
ENSG00000174332,-0.23884810501586787
ENSG00000058804,-1.3010538171515293
ENSG00000058799,-2.4759163290684256
ENSG00000211452,-1.5147072603779523
ENSG00000081870,-0.9234327112208741
ENSG00000116212,-0.160358897000835
ENSG00000203985,-2.581663527259781
ENSG00000116209,-0.43647023709862104
ENSG00000116205,1.5360164868470636
ENSG00000157211,-0.4949712551017023
ENSG00000215883,-1.1199861788256318
ENSG00000157216,-1.092636161958668
ENSG00000162390,0.5738975325428602
ENSG00000184313,0.2956108876101504
ENSG00000162396,-1.09601827783461
ENSG00000006555,-2.616946105913135
ENSG00000162398,-0.6990515099659957
ENSG00000116133,3.9560777817219286
ENSG00000143001,0.16882662008365967
ENSG00000162399,2.0122092067682043
ENSG00000169174,-0.716009683637082
ENSG00000162402,-0.8131630004513133
ENSG00000162407,1.9258434062441054
ENSG00000162409,-1.4544465538294646
ENSG00000187889,-0.8708752563202601
ENSG00000157131,nan
ENSG00000021852,-1.1909414666530964
ENSG00000173406,2.7765241181981324
ENSG00000162600,0.020564027921008463
ENSG00000184292,9.025393493162348
ENSG00000162601,-0.5674636904465259
ENSG00000177606,3.122419798412593
ENSG00000172456,0.4758880559528205
ENSG00000134709,-1.8322612367324433
ENSG00000134716,-1.3507855887792453
ENSG00000162598,nan
ENSG00000162599,0.0
ENSG00000162604,1.1732295416200162
ENSG00000132849,2.0495845676824374
ENSG00000240563,-1.2904594162980159
ENSG00000132854,-0.31312692663484887
ENSG00000162607,-1.0306859746646873
ENSG00000116641,0.5046697778666432
ENSG00000132855,nan
ENSG00000125703,-1.173383879833462
ENSG00000187140,3.4332492929422207
ENSG00000088035,-0.2687459655662566
ENSG00000142856,-1.0858920446937348
ENSG00000203965,-0.22055484720763432
ENSG00000079739,0.06937922891766753
ENSG00000185483,1.8609981735711385
ENSG00000177414,-2.4686221604959737
ENSG00000158966,-1.2097663946918165
ENSG00000162437,-2.541370799601761
ENSG00000162434,0.4650320580843948
ENSG00000162433,0.5623308070852044
ENSG00000116675,-0.06049818348996142
ENSG00000213625,-0.9023328773617387
ENSG00000116678,-0.29886599549319365
ENSG00000184588,3.813312905053182
ENSG00000118473,-1.4002662729706918
ENSG00000152760,-0.382722442203811
ENSG00000172410,-2.8884118966044663
ENSG00000152763,-1.0660393294841919
ENSG00000198160,-0.5379596251570322
ENSG00000116704,-0.16846756474661884
ENSG00000203963,0.6768986229655541
ENSG00000162594,-0.11138408970491342
ENSG00000081985,0.056280076043674805
ENSG00000142864,-0.8174401570649945
ENSG00000116717,2.0051088312735192
ENSG00000172380,-1.0435653605910518
ENSG00000162595,2.530965776325257
ENSG00000116729,-0.2597215022242205
ENSG00000024526,0.8398318370602453
ENSG00000033122,-2.948474730794372
ENSG00000066557,7.448186529951581
ENSG00000116754,-0.7851463384645602
ENSG00000118454,-0.3225421491599267
ENSG00000197568,0.4151160010842743
ENSG00000116761,0.3360184631601589
ENSG00000050628,8.987957090716826
ENSG00000132485,0.09992705563635107
ENSG00000172260,3.6736459962268997
ENSG00000162620,-1.0200951102879072
ENSG00000254685,-0.38409334970007947
ENSG00000116783,-0.7058554862780722
ENSG00000162621,nan
ENSG00000178965,1.2756569193266623
ENSG00000116791,-0.35328412614354826
ENSG00000162623,0.5018090369020343
ENSG00000162624,nan
ENSG00000137968,0.8950660853483485
ENSG00000117054,-0.9579168669247325
ENSG00000137955,-1.52023812468692
ENSG00000057468,4.871436990483074
ENSG00000184005,-1.5735590972311992
ENSG00000117069,3.2630593542953625
ENSG00000142892,-0.26845356400481984
ENSG00000154027,3.4104554136093785
ENSG00000036549,-2.4656582984343536
ENSG00000077254,0.08109511457474024
ENSG00000180488,-1.1198862623031451
ENSG00000162614,3.089293633718317
ENSG00000162613,-0.9801213055737521
ENSG00000162616,1.4182946435668802
ENSG00000137960,-1.413262436717981
ENSG00000122420,2.101398308471343
ENSG00000137959,7.634799972637165
ENSG00000137965,2.0706569788792644
ENSG00000162618,11.261365557009414
ENSG00000117114,-0.3856894920766546
ENSG00000137941,-2.6445020035645594
ENSG00000142875,-1.7451227764550394
ENSG00000203943,-3.6993403251603763
ENSG00000137976,2.2358977890359264
ENSG00000117133,-0.2892764897460881
ENSG00000174021,1.6605242374616338
ENSG00000122432,-1.5263300726031694
ENSG00000117151,-0.2213138986667064
ENSG00000171517,0.0
ENSG00000153898,0.15529935991378915
ENSG00000162643,2.723377789177393
ENSG00000055732,0.2140049107494853
ENSG00000097096,-0.003202577574545443
ENSG00000162642,0.64842082364838
ENSG00000142867,-2.2623605051644686
ENSG00000153904,-0.23117086848935084
ENSG00000142871,5.041817977066967
ENSG00000117174,0.6134583223893796
ENSG00000171502,1.822421364388972
ENSG00000122417,0.5547197980629582
ENSG00000137975,-0.6617926438497073
ENSG00000016490,nan
ENSG00000016602,-2.2480048098426497
ENSG00000097033,0.1391616934087837
ENSG00000183291,0.4098086253642908
ENSG00000153936,-0.37985057294747293
ENSG00000143013,-0.09933647820875996
ENSG00000065243,-1.3809123143244335
ENSG00000137947,1.2665960728433188
ENSG00000137944,-1.1621245601366403
ENSG00000213516,4.463138079724225
ENSG00000117228,9.687177334110794
ENSG00000162645,0.46462104193438136
ENSG00000213512,nan
ENSG00000162654,5.738013518167775
ENSG00000154451,4.715729736452779
ENSG00000183347,1.6450747341502014
ENSG00000197147,-1.3624307480928566
ENSG00000171488,0.811817440421118
ENSG00000171492,-1.1600961754997587
ENSG00000162664,0.0703976650520347
ENSG00000143032,nan
ENSG00000122482,-0.42989085887749495
ENSG00000162669,1.8235666133862867
ENSG00000097046,17.511252066638797
ENSG00000069702,1.2756799201508098
ENSG00000137948,2.585193362695078
ENSG00000172031,0.8618452951004149
ENSG00000189195,-0.6100383489704745
ENSG00000203910,nan
ENSG00000174842,-0.343615324620366
ENSG00000122484,0.6811190191215096
ENSG00000162676,1.3879945260767381
ENSG00000067208,0.37253517976678907
